"gene_ID","AT_gene_id","annotation"
"Dm_00004282-RA","AT5G53350.1","| Symbols: CLPX | CLP protease regulatory subunit X | chr5:21644060-21647503 FORWARD LENGTH=579"
"Dm_00004291-RA","AT5G53020.9","| Symbols: no symbol available | no full name available | chr5:21499899-21502235 FORWARD LENGTH=720"
"Dm_00003899-RA","AT5G66530.4","| Symbols: no symbol available | no full name available | chr5:26553821-26555386 REVERSE LENGTH=279"
"Dm_00003970-RA","AT4G27745.4","| Symbols: no symbol available | no full name available | chr4:13840530-13841279 FORWARD LENGTH=106"
"Dm_00003591-RA","AT4G26670.1","| Symbols: HP20 | hypothetical protein 20 | chr4:13452257-13453579 FORWARD LENGTH=210"
"Dm_00003598-RA","AT4G26700.4","| Symbols: ATFIM1, FIM1 | fimbrin 1, ARABIDOPSIS THALIANA FIMBRIN 1 | chr4:13463760-13467426 FORWARD LENGTH=687"
"Dm_00003584-RA","AT3G13120.3","| Symbols: PRPS10 | plastid ribosomal protein of the 30S subunit 10 | chr3:4220310-4221526 REVERSE LENGTH=191"
"Dm_00003589-RA","AT5G55530.3","| Symbols: no symbol available | no full name available | chr5:22494439-22495656 FORWARD LENGTH=405"
"Dm_00003595-RA","AT4G26690.1","| Symbols: GPDL2, MRH5, SHV3, GDPDL3 | Glycerophosphodiester phosphodiesterase (GDPD) like 3, MUTANT ROOT HAIR 5, GLYCEROPHOSPHODIESTERASE-LIKE 2, SHAVEN 3 | chr4:13456793-13459890 REVERSE LENGTH=759"
"Dm_00003594-RA","AT5G47540.1","| Symbols: no symbol available | no full name available | chr5:19283265-19285328 REVERSE LENGTH=343"
"Dm_00019815-RA","AT1G48790.1","| Symbols: AMSH1 | associated molecule with the SH3 domain of STAM 1 | chr1:18043925-18047427 REVERSE LENGTH=507"
"Dm_00019775-RA","AT2G42990.1","| Symbols: no symbol available | no full name available | chr2:17879056-17880200 FORWARD LENGTH=350"
"Dm_00019814-RA","AT1G28150.2","| Symbols: no symbol available | no full name available | chr1:9835122-9835842 REVERSE LENGTH=123"
"Dm_00019223-RA","AT1G27730.1","| Symbols: ZAT10, STZ | salt tolerance zinc finger | chr1:9648302-9648985 REVERSE LENGTH=227"
"Dm_00019817-RA","AT3G62950.1","| Symbols: GRXC11, ROXY4 |  | chr3:23266303-23266614 FORWARD LENGTH=103"
"Dm_00019933-RA","AT4G25360.2","| Symbols: TBL18 | TRICHOME BIREFRINGENCE-LIKE 18 | chr4:12970187-12972404 FORWARD LENGTH=533"
"Dm_00019193-RA","AT3G60910.2","| Symbols: no symbol available | no full name available | chr3:22502031-22503182 FORWARD LENGTH=190"
"Dm_00017599-RA","AT1G11330.1","| Symbols: SD1-13, RDA2 | S Domain1 13, resistant to DFPM inhibition of ABA signaling 2 | chr1:3810372-3813416 FORWARD LENGTH=840"
"Dm_00019829-RA","AT5G08640.2","| Symbols: FLS, ATFLS1, FLS1 | FLAVONOL SYNTHASE, flavonol synthase 1 | chr5:2804009-2805175 FORWARD LENGTH=336"
"Dm_00019718-RA","AT1G07350.6","| Symbols: SR45a | serine/arginine rich-like protein 45a | chr1:2258751-2259586 REVERSE LENGTH=203"
"Dm_00019827-RA","AT4G32690.1","| Symbols: ATGLB3, GLB3, AHb3 | ARABIDOPSIS HEMOGLOBIN 3, hemoglobin 3 | chr4:15765486-15766862 FORWARD LENGTH=175"
"Dm_00019760-RA","AT1G10500.1","| Symbols: SUFA1, ATCPISCA, CPISCA, ISCA | Nfu proteins or A-type carriers (ATC), chloroplast-localized ISCA-like protein | chr1:3460160-3461340 REVERSE LENGTH=180"
"Dm_00019699-RA","AT5G55000.2","| Symbols: FIP2 |  | chr5:22318644-22321599 FORWARD LENGTH=298"
"Dm_00019013-RA","AT3G54720.1","| Symbols: PT, AtAMP1, HPT, COP2, MFO1, AMP1 | ALTERED MERISTEM PROGRAM 1, CONSTITUTIVE MORPHOGENESIS 2, PRIMORDIA TIMING, Multifolia, HAUPTLING | chr3:20254852-20257815 REVERSE LENGTH=705"
"Dm_00019803-RA","AT4G11860.1","| Symbols: no symbol available | no full name available | chr4:7134237-7138361 REVERSE LENGTH=682"
"Dm_00019737-RA","AT3G05675.3","| Symbols: no symbol available | no full name available | chr3:1658425-1659859 REVERSE LENGTH=441"
"Dm_00019736-RA","AT4G10800.1","| Symbols: no symbol available | no full name available | chr4:6643678-6644529 FORWARD LENGTH=283"
"Dm_00019924-RA","AT2G26350.3","| Symbols: PEX10, ATPEX10 | peroxin 10 | chr2:11217767-11220029 REVERSE LENGTH=310"
"Dm_00010379-RA","AT5G33406.1","| Symbols: no symbol available | no full name available | chr5:12676126-12678403 REVERSE LENGTH=509"
"Dm_00011194-RA","AT5G13720.1","| Symbols: no symbol available | no full name available | chr5:4427960-4429029 FORWARD LENGTH=262"
"Dm_00011199-RA","AT5G12470.1","| Symbols: RER4 | RETICULATA-RELATED 4 | chr5:4044950-4047290 REVERSE LENGTH=386"
"Dm_00011195-RA","AT5G15920.1","| Symbols: EMB2782, AtSMC5, SMC5 | EMBRYO DEFECTIVE 2782, structural maintenance of chromosomes 5 | chr5:5196210-5199559 FORWARD LENGTH=1053"
"Dm_00011197-RA","AT5G15920.1","| Symbols: EMB2782, AtSMC5, SMC5 | EMBRYO DEFECTIVE 2782, structural maintenance of chromosomes 5 | chr5:5196210-5199559 FORWARD LENGTH=1053"
"Dm_00011198-RA","AT3G63490.1","| Symbols: EMB3126, PRPL1 | proline-rich protein-like 1, plastid ribosomal protein L1, EMBRYO DEFECTIVE 3126 | chr3:23444269-23446020 FORWARD LENGTH=346"
"Dm_00009173-RA","AT1G32160.1","| Symbols: no symbol available | no full name available | chr1:11568701-11570241 FORWARD LENGTH=406"
"Dm_00010651-RA","AT1G28520.5","| Symbols: VOZ1, ATVOZ1 | VASCULAR PLANT ONE ZINC FINGER PROTEIN, vascular plant one zinc finger protein | chr1:10029713-10031479 FORWARD LENGTH=486"
"Dm_00010421-RA","AT5G06410.1","| Symbols: HscB |  | chr5:1959719-1961132 REVERSE LENGTH=252"
"Dm_00009194-RA","AT2G40110.4","| Symbols: no symbol available | no full name available | chr2:16748159-16749086 FORWARD LENGTH=92"
"Dm_00014645-RA","AT1G60230.1","| Symbols: no symbol available | no full name available | chr1:22212223-22214346 REVERSE LENGTH=458"
"Dm_00016642-RA","AT2G17570.1","| Symbols: cPT1, AtcPT1, CPT3 | cis-prenyltransferase 1, cis&#8208;prenyltransferase 3 | chr2:7645086-7645973 FORWARD LENGTH=295"
"Dm_00016809-RA","AT4G23100.3","| Symbols: CAD2, GSHA, RAX1, AtGSH1, PAD2, RML1, ATECS1, GSH1 | PHYTOALEXIN DEFICIENT 2, REGULATOR OF AXILLARY MERISTEMS 1, cinnamyl alcohol dehydrogenase homolog 2, glutamate-cysteine ligase, CADMIUM SENSITIVE 2, proteasome alpha subunit D2, ROOT MERISTEMLESS 1 | chr4:12103458-12106751 REVERSE LENGTH=522"
"Dm_00015837-RA","AT2G18410.1","| Symbols: ELP5 | Elongator complex protein 5 | chr2:7990768-7992588 FORWARD LENGTH=374"
"Dm_00016789-RA","AT1G08810.1","| Symbols: AtMYB60, MYB60 | myb domain protein 60 | chr1:2819279-2820329 REVERSE LENGTH=280"
"Dm_00019866-RA","AT5G13530.2","| Symbols: KEG | KEEP ON GOING | chr5:4345618-4354369 FORWARD LENGTH=1624"
"Dm_00018985-RA","AT5G11730.1","| Symbols: no symbol available | no full name available | chr5:3780963-3782473 FORWARD LENGTH=386"
"Dm_00019769-RA","AT1G72640.1","| Symbols: no symbol available | no full name available | chr1:27346409-27348147 REVERSE LENGTH=312"
"Dm_00017319-RA","AT1G60900.1","| Symbols: ATU2AF65B, U2AF65b |  | chr1:22424008-22427806 FORWARD LENGTH=589"
"Dm_00018557-RA","AT5G51960.2","| Symbols: no symbol available | no full name available | chr5:21110716-21111116 FORWARD LENGTH=103"
"Dm_00018140-RA","AT3G16760.1","| Symbols: no symbol available | no full name available | chr3:5703213-5705080 FORWARD LENGTH=475"
"Dm_00019313-RA","AT5G40330.1","| Symbols: MYB23, ATMYBRTF, ATMYB23 | myb domain protein 23, MYB DOMAIN PROTEIN 23 | chr5:16127849-16129468 FORWARD LENGTH=219"
"Dm_00011307-RA","AT5G51170.1","| Symbols: AtUSB1 |  | chr5:20793906-20795330 REVERSE LENGTH=285"
"Dm_00012902-RA","AT2G42130.1","| Symbols: no symbol available | no full name available | chr2:17566242-17567651 FORWARD LENGTH=270"
"Dm_00013933-RA","AT2G47890.1","| Symbols: BBX11 | B-box protein 11 | chr2:19608245-19609476 FORWARD LENGTH=332"
"Dm_00013014-RA","AT3G12180.1","| Symbols: no symbol available | no full name available | chr3:3883464-3884570 FORWARD LENGTH=146"
"Dm_00012032-RA","AT2G42220.1","| Symbols: no symbol available | no full name available | chr2:17592105-17593305 FORWARD LENGTH=234"
"Dm_00013421-RA","AT5G46390.2","| Symbols: CtpC |  | chr5:18816612-18819148 FORWARD LENGTH=489"
"Dm_00014243-RA","AT1G11120.2","| Symbols: DEG23 |  | chr1:3715229-3717320 FORWARD LENGTH=161"
"Dm_00014513-RA","AT1G64390.1","| Symbols: AtGH9C2, GH9C2 | glycosyl hydrolase 9C2 | chr1:23911329-23914642 FORWARD LENGTH=620"
"Dm_00013880-RA","AT1G61380.1","| Symbols: LORE, SD1-29 | S-domain-1 29, ipooligosaccharide-specific reduced elicitation | chr1:22646277-22649401 REVERSE LENGTH=805"
"Dm_00014385-RA","AT4G14240.1","| Symbols: no symbol available | no full name available | chr4:8204712-8207273 REVERSE LENGTH=494"
"Dm_00013982-RA","AT1G21980.1","| Symbols: ATPIPK1, PIP5K1, ATPIP5K1 | phosphatidylinositol-4-phosphate 5-kinase 1 | chr1:7735053-7738309 FORWARD LENGTH=752"
"Dm_00012775-RA","AT3G66658.2","| Symbols: ALDH22A1 | aldehyde dehydrogenase 22A1 | chr3:2095341-2099013 REVERSE LENGTH=596"
"Dm_00012774-RA","AT3G62760.1","| Symbols: ATGSTF13 |  | chr3:23217425-23218246 REVERSE LENGTH=219"
"Dm_00013343-RA","AT1G19330.2","| Symbols: AFR2 | SAP30 FUNCTION-RELATED 2 | chr1:6680824-6683290 REVERSE LENGTH=242"
"Dm_00014118-RA","AT1G20696.1","| Symbols: HMGB3, NFD03, NFD3 | high mobility group B3 | chr1:7179825-7181174 FORWARD LENGTH=141"
"Dm_00014094-RA","AT3G58760.1","| Symbols: no symbol available | no full name available | chr3:21728756-21731740 FORWARD LENGTH=471"
"Dm_00014160-RA","AT5G12400.1","| Symbols: DDP3 | DDT-PHD PROTEIN3 | chr5:4013813-4021018 FORWARD LENGTH=1602"
"Dm_00013450-RA","AT5G41960.1","| Symbols: no symbol available | no full name available | chr5:16789760-16790868 FORWARD LENGTH=217"
"Dm_00012113-RA","AT4G17790.1","| Symbols: no symbol available | no full name available | chr4:9891425-9892675 FORWARD LENGTH=264"
"Dm_00013318-RA","AT1G63640.5","| Symbols: no symbol available | no full name available | chr1:23589234-23595109 REVERSE LENGTH=1061"
"Dm_00012418-RA","AT3G21190.1","| Symbols: AtMSR1, MSR1 | Mannan Synthesis Related 1 | chr3:7432579-7434543 REVERSE LENGTH=422"
"Dm_00014343-RA","AT5G01090.1","| Symbols: no symbol available | no full name available | chr5:33055-34116 FORWARD LENGTH=353"
"Dm_00014229-RA","AT3G15190.1","| Symbols: PRPS20 | plastid ribosomal protein S20 | chr3:5116216-5117412 FORWARD LENGTH=202"
"Dm_00012722-RA","AT5G14020.5","| Symbols: no symbol available | no full name available | chr5:4523730-4525819 REVERSE LENGTH=401"
"Dm_00014423-RA","AT3G05670.3","| Symbols: no symbol available | no full name available | chr3:1653888-1657022 FORWARD LENGTH=883"
"Dm_00014201-RA","AT3G18080.1","| Symbols: BGLU44 | B-S glucosidase 44 | chr3:6191586-6194124 FORWARD LENGTH=512"
"Dm_00013090-RA","AT3G63520.1","| Symbols: ATNCED1, ATCCD1, CCD1, NCED1 | carotenoid cleavage dioxygenase 1, CAROTENOID CLEAVAGE DIOXYGENASE 1 | chr3:23452940-23455896 FORWARD LENGTH=538"
"Dm_00011101-RA","AT5G08410.1","| Symbols: FTRA2 | ferredoxin/thioredoxin reductase subunit A (variable subunit) 2 | chr5:2709974-2710528 REVERSE LENGTH=184"
"Dm_00013919-RA","AT2G30140.2","| Symbols: UGT87A2 | UDP-glucosyl transferase 87A2 | chr2:12872200-12873691 FORWARD LENGTH=454"
"Dm_00012779-RA","AT3G53380.1","| Symbols: LecRK-VIII.1 | L-type lectin receptor kinase VIII.1 | chr3:19789204-19791351 REVERSE LENGTH=715"
"Dm_00014227-RA","AT1G52150.3","| Symbols: ATHB15, CNA, ICU4, ATHB-15 | INCURVATA 4, CORONA | chr1:19410118-19413961 REVERSE LENGTH=794"
"Dm_00014241-RA","AT1G50180.1","| Symbols: CAR1 | CEL-Activated Resistance 1 | chr1:18584235-18587136 FORWARD LENGTH=857"
"Dm_00014151-RA","AT3G09060.2","| Symbols: no symbol available | no full name available | chr3:2766367-2768430 REVERSE LENGTH=687"
"Dm_00012298-RA","AT1G30910.1","| Symbols: no symbol available | no full name available | chr1:11000912-11002801 FORWARD LENGTH=318"
"Dm_00014551-RA","AT4G13550.1","| Symbols: HIL1 | HEAT INDUCIBLE LIPASE1 | chr4:7871251-7876877 REVERSE LENGTH=822"
"Dm_00014518-RA","AT3G27000.1","| Symbols: ATARP2, WRM, ARP2 | ACTIN RELATED PROTEIN 2, actin related protein 2, WURM | chr3:9952787-9955784 REVERSE LENGTH=389"
"Dm_00011166-RA","AT2G31040.1","| Symbols: AtCGL160, CGL160 | CONSERVED ONLY IN THE GREEN LINEAGE 160 | chr2:13209094-13211012 REVERSE LENGTH=350"
"Dm_00014001-RA","AT2G42080.1","| Symbols: BIL2 | Brz-insensitive-long hypocotyls 2 | chr2:17553409-17555475 REVERSE LENGTH=263"
"Dm_00014389-RA","AT5G49970.1","| Symbols: ATPPOX, PPOX, PDX3 | pyridoxin (pyrodoxamine) 5'-phosphate oxidase, HOMOLOG OF YEAST PYRIDOXINE AUXOTROPHY 3 | chr5:20329213-20332900 FORWARD LENGTH=530"
"Dm_00012936-RA","AT5G60690.1","| Symbols: IFL, REV, AVB1, IFL1 | REVOLUTA, INTERFASCICULAR FIBERLESS, INTERFASCICULAR FIBERLESS 1, amphivasal vascular bundle | chr5:24397734-24401933 FORWARD LENGTH=842"
"Dm_00011277-RA","AT3G06590.4","| Symbols: RITF1, AIF2 | ATBS1 Interacting Factor 2, RSA1 interacting transcription factor 1 | chr3:2054647-2055312 REVERSE LENGTH=221"
"Dm_00009610-RA","AT5G16210.1","| Symbols: no symbol available | no full name available | chr5:5290999-5297779 REVERSE LENGTH=1180"
"Dm_00009608-RA","AT5G16210.1","| Symbols: no symbol available | no full name available | chr5:5290999-5297779 REVERSE LENGTH=1180"
"Dm_00012311-RA","AT4G13250.1","| Symbols: NYC1 | NON-YELLOW COLORING 1 | chr4:7684417-7686691 REVERSE LENGTH=496"
"Dm_00010907-RA","AT4G29070.2","| Symbols: no symbol available | no full name available | chr4:14322109-14323035 FORWARD LENGTH=259"
"Dm_00010905-RA","AT4G03250.1","| Symbols: no symbol available | no full name available | chr4:1425050-1427744 FORWARD LENGTH=507"
"Dm_00013236-RA","AT4G34530.1","| Symbols: CIB1 | cryptochrome-interacting basic-helix-loop-helix 1 | chr4:16498466-16499946 FORWARD LENGTH=335"
"Dm_00013238-RA","AT3G48530.1","| Symbols: KINgamma, KING1 | SNF1-related protein kinase regulatory subunit gamma 1 | chr3:17987559-17989592 FORWARD LENGTH=424"
"Dm_00013237-RA","AT2G21600.1","| Symbols: ATRER1B, RER1B | endoplasmatic reticulum retrieval protein 1B | chr2:9243550-9244579 FORWARD LENGTH=195"
"Dm_00013593-RA","AT2G28840.1","| Symbols: XBAT31 | XB3 ortholog 1 in Arabidopsis thaliana | chr2:12378542-12380474 FORWARD LENGTH=456"
"Dm_00012530-RA","AT2G30710.1","| Symbols: no symbol available | no full name available | chr2:13086147-13088991 REVERSE LENGTH=440"
"Dm_00013801-RA","AT1G26355.1","| Symbols: SP1L1 | SPIRAL1-like1 | chr1:9117950-9118611 REVERSE LENGTH=113"
"Dm_00013595-RA","AT3G07080.1","| Symbols: no symbol available | no full name available | chr3:2241360-2242934 FORWARD LENGTH=438"
"Dm_00012897-RA","AT5G65760.1","| Symbols: no symbol available | no full name available | chr5:26308289-26310891 FORWARD LENGTH=515"
"Dm_00012669-RA","AT4G16420.3","| Symbols: PRZ1, ADA2B | homolog of yeast ADA2 2B, PROPORZ1 | chr4:9262805-9265775 REVERSE LENGTH=486"
"Dm_00013228-RA","AT3G06430.1","| Symbols: PPR2, AtPPR2, EMB2750 | embryo defective 2750, pentatricopeptide repeat 2, pentatricopeptide repeat protein 2 | chr3:1956658-1958240 REVERSE LENGTH=486"
"Dm_00013229-RA","AT4G28706.1","| Symbols: no symbol available | no full name available | chr4:14167805-14170619 FORWARD LENGTH=401"
"Dm_00012797-RA","AT4G23460.1","| Symbols: no symbol available | no full name available | chr4:12243899-12248898 REVERSE LENGTH=893"
"Dm_00012595-RA","AT1G27600.2","| Symbols: I9H, IRX9-L | IRREGULAR XYLEM 9-LIKE, IRREGULAR XYLEM 9 Homolog | chr1:9604083-9605881 REVERSE LENGTH=394"
"Dm_00013733-RA","AT3G07940.1","| Symbols: no symbol available | no full name available | chr3:2529542-2531368 FORWARD LENGTH=385"
"Dm_00013015-RA","AT3G28960.4","| Symbols: no symbol available | no full name available | chr3:10984245-10985485 REVERSE LENGTH=336"
"Dm_00012891-RA","AT2G34620.1","| Symbols: mTERF10 |  | chr2:14577196-14578203 FORWARD LENGTH=303"
"Dm_00013467-RA","AT2G32980.1","| Symbols: AUG2 | augmin subunit 2 | chr2:13997569-13999715 REVERSE LENGTH=296"
"Dm_00012500-RA","AT2G22590.1","| Symbols: no symbol available | no full name available | chr2:9593012-9594424 FORWARD LENGTH=470"
"Dm_00011562-RA","AT2G18050.1","| Symbols: HON3, HIS1-3 | histone H1-3 | chr2:7846095-7846670 FORWARD LENGTH=167"
"Dm_00010382-RA","AT2G36830.1","| Symbols: TIP1;1, GAMMA-TIP, GAMMA-TIP1 | TONOPLAST INTRINSIC PROTEIN 1;1, gamma tonoplast intrinsic protein, GAMMA TONOPLAST INTRINSIC PROTEIN 1 | chr2:15445490-15446336 FORWARD LENGTH=251"
"Dm_00012805-RA","AT3G13540.1","| Symbols: ATMYB5, MYB5 | myb domain protein 5 | chr3:4420239-4421443 FORWARD LENGTH=249"
"Dm_00012681-RA","AT5G15900.2","| Symbols: TBL19 | TRICHOME BIREFRINGENCE-LIKE 19 | chr5:5189524-5192127 REVERSE LENGTH=445"
"Dm_00010564-RA","AT2G35410.1","| Symbols: no symbol available | no full name available | chr2:14898341-14899590 FORWARD LENGTH=308"
"Dm_00013532-RA","AT1G58410.3","| Symbols: no symbol available | no full name available | chr1:21701286-21704255 REVERSE LENGTH=867"
"Dm_00010424-RA","AT1G21690.1","| Symbols: RFC4, EMB1968 | embryo defective 1968, replication factor C 4 | chr1:7615675-7618362 FORWARD LENGTH=339"
"Dm_00011832-RA","AT2G38330.1","| Symbols: no symbol available | no full name available | chr2:16064571-16067318 FORWARD LENGTH=521"
"Dm_00010375-RA","AT4G00590.1","| Symbols: no symbol available | no full name available | chr4:252835-254880 FORWARD LENGTH=408"
"Dm_00013195-RA","AT3G15520.4","| Symbols: no symbol available | no full name available | chr3:5250293-5252432 REVERSE LENGTH=366"
"Dm_00013063-RA","AT3G18520.2","| Symbols: ATHDA15, HDA15 | histone deacetylase 15 | chr3:6361605-6365399 FORWARD LENGTH=564"
"Dm_00012713-RA","AT5G46060.1","| Symbols: no symbol available | no full name available | chr5:18681533-18682459 FORWARD LENGTH=248"
"Dm_00007705-RA","AT3G22960.1","| Symbols: PKP1, PKP-ALPHA | PLASTIDIAL PYRUVATE KINASE 1 | chr3:8139369-8141771 FORWARD LENGTH=596"
"Dm_00007702-RA","AT3G22960.1","| Symbols: PKP1, PKP-ALPHA | PLASTIDIAL PYRUVATE KINASE 1 | chr3:8139369-8141771 FORWARD LENGTH=596"
"Dm_00006964-RA","AT3G53390.1","| Symbols: no symbol available | no full name available | chr3:19792781-19796428 FORWARD LENGTH=558"
"Dm_00006677-RA","AT1G47480.1","| Symbols: no symbol available | no full name available | chr1:17417623-17419296 FORWARD LENGTH=314"
"Dm_00006678-RA","AT4G32260.1","| Symbols: PDE334 | PIGMENT DEFECTIVE 334 | chr4:15573859-15574586 REVERSE LENGTH=219"
"Dm_00007348-RA","AT2G29630.3","| Symbols: THIC, PY | PYRIMIDINE REQUIRING, thiaminC | chr2:12667395-12669569 FORWARD LENGTH=644"
"Dm_00005862-RA","AT4G05180.2","| Symbols: PSBQ-2, PSBQ, PSII-Q | photosystem II subunit Q-2, PHOTOSYSTEM II SUBUNIT Q | chr4:2672093-2673170 REVERSE LENGTH=230"
"Dm_00007845-RA","AT5G20260.2","| Symbols: no symbol available | no full name available | chr5:6836806-6839556 REVERSE LENGTH=466"
"Dm_00007846-RA","AT5G20280.1","| Symbols: SPS1F, ATSPS1F, SPSA1 | sucrose phosphate synthase 1F, sucrose-phosphate synthase A1 | chr5:6844994-6849997 REVERSE LENGTH=1043"
"Dm_00008518-RA","AT1G19660.2","| Symbols: BBD2, AtBBD2 | bifunctional nuclease in basal defense response 2 | chr1:6800361-6802240 REVERSE LENGTH=329"
"Dm_00008519-RA","AT2G21520.3","| Symbols: no symbol available | no full name available | chr2:9215956-9218953 FORWARD LENGTH=637"
"Dm_00008520-RA","AT1G75350.1","| Symbols: emb2184 | embryo defective 2184 | chr1:28272163-28272687 FORWARD LENGTH=144"
"Dm_00008610-RA","AT3G05850.1","| Symbols: MUG7 | MUSTANG 7 | chr3:1743537-1745943 REVERSE LENGTH=777"
"Dm_00007361-RA","AT5G16710.1","| Symbols: DHAR3 | dehydroascorbate reductase 1 | chr5:5483312-5484926 FORWARD LENGTH=258"
"Dm_00008216-RA","AT5G23290.1","| Symbols: PFD5 | prefoldin 5 | chr5:7846144-7847428 FORWARD LENGTH=151"
"Dm_00008215-RA","AT5G23280.1","| Symbols: AtTCP7, TCP7 | TCP domain protein 7 | chr5:7843017-7843769 FORWARD LENGTH=250"
"Dm_00008218-RA","AT5G65220.1","| Symbols: PRPL29 | plastid ribosomal proteins of the 50S subunit 29 | chr5:26061301-26062506 FORWARD LENGTH=173"
"Dm_00007220-RA","AT4G21890.1","| Symbols: no symbol available | no full name available | chr4:11611874-11612674 REVERSE LENGTH=266"
"Dm_00007850-RA","AT3G21250.2","| Symbols: ATMRP6, ABCC8, MRP6 | multidrug resistance-associated protein 6, ARABIDOPSIS THALIANA MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 6, ATP-binding cassette C8 | chr3:7457668-7463261 REVERSE LENGTH=1464"
"Dm_00007847-RA","AT1G55180.1","| Symbols: PLDALPHA4, PLDEPSILON | phospholipase D alpha 4 | chr1:20585057-20587629 REVERSE LENGTH=762"
"Dm_00007941-RA","AT4G08920.1","| Symbols: OOP2, BLU1, ATCRY1, CRY1, HY4 | ELONGATED HYPOCOTYL 4, cryptochrome 1, BLUE LIGHT UNINHIBITED 1, OUT OF PHASE 2 | chr4:5724260-5726905 FORWARD LENGTH=681"
"Dm_00008260-RA","AT4G37260.1","| Symbols: ATMYB73, MYB73 | myb domain protein 73 | chr4:17540602-17541564 FORWARD LENGTH=320"
"Dm_00008264-RA","AT1G17450.3","| Symbols: no symbol available | no full name available | chr1:5988858-5996693 REVERSE LENGTH=1800"
"Dm_00008262-RA","AT1G17450.3","| Symbols: no symbol available | no full name available | chr1:5988858-5996693 REVERSE LENGTH=1800"
"Dm_00008428-RA","AT1G14720.1","| Symbols: XTR2, ATXTH28, EXGT-A2, XTH28 | xyloglucan endotransglycosylase related 2, xyloglucan endotransglucosylase/hydrolase 28, ENDOXYLOGLUCAN TRANSFERASE A2 | chr1:5066806-5068466 REVERSE LENGTH=332"
"Dm_00008425-RA","AT1G68100.1","| Symbols: IAR1 | IAA-ALANINE RESISTANT 1 | chr1:25521325-25524032 FORWARD LENGTH=469"
"Dm_00005642-RA","AT5G19440.1","| Symbols: no symbol available | no full name available | chr5:6556493-6558123 FORWARD LENGTH=326"
"Dm_00005640-RA","AT5G19440.1","| Symbols: no symbol available | no full name available | chr5:6556493-6558123 FORWARD LENGTH=326"
"Dm_00005644-RA","AT1G51405.1","| Symbols: no symbol available | no full name available | chr1:19057780-19059582 FORWARD LENGTH=487"
"Dm_00007987-RA","AT5G56730.1","| Symbols: no symbol available | no full name available | chr5:22946906-22952576 REVERSE LENGTH=1008"
"Dm_00006926-RA","AT1G80300.1","| Symbols: ATNTT1, NTT1 | nucleotide transporter 1 | chr1:30191954-30194280 FORWARD LENGTH=624"
"Dm_00006323-RA","AT5G56040.2","| Symbols: RGI4, SKM2 | STERILITY-REGULATING KINASE MEMBER 2, RGF1 INSENSITIVE 4 | chr5:22695050-22698410 FORWARD LENGTH=1090"
"Dm_00006436-RA","AT3G01550.2","| Symbols: PPT2, ATPPT2 | phosphoenolpyruvate (pep)/phosphate translocator 2, PHOSPHOENOLPYRUVATE (PEP)/PHOSPHATE TRANSLOCATOR 2 | chr3:216947-218856 REVERSE LENGTH=378"
"Dm_00007059-RA","AT2G21385.1","| Symbols: AtCGLD11, BFA3, CGLD11 | CONSERVED IN THE GREEN LINEAGE AND DIATOMS 11, biogenesis factors required for ATP synthase 3 | chr2:9149726-9151752 FORWARD LENGTH=330"
"Dm_00007063-RA","AT4G39090.1","| Symbols: RD19, RD19A | RESPONSIVE TO DEHYDRATION 19A, RESPONSIVE TO DEHYDRATION 19 | chr4:18215826-18217326 REVERSE LENGTH=368"
"Dm_00007446-RA","AT5G26880.1","| Symbols: AGL26 | AGAMOUS-like 26 | chr5:9457950-9459190 REVERSE LENGTH=263"
"Dm_00008095-RA","AT1G12800.1","| Symbols: SDP | S1 domain-containing RBP | chr1:4361778-4365189 REVERSE LENGTH=767"
"Dm_00007565-RA","AT3G05545.1","| Symbols: no symbol available | no full name available | chr3:1609436-1612133 FORWARD LENGTH=425"
"Dm_00007563-RA","AT1G09130.2","| Symbols: no symbol available | no full name available | chr1:2940063-2942217 REVERSE LENGTH=330"
"Dm_00008085-RA","AT3G03530.1","| Symbols: AtNPC4, NPC4 | non-specific phospholipase C4 | chr3:842686-844970 REVERSE LENGTH=538"
"Dm_00008084-RA","AT1G08190.1","| Symbols: ZIP2, ATVPS41, ATVAM2, VAM2, VPS41 | VACUOLAR PROTEIN SORTING 41, vacuolar protein sorting 41, ZIGZAG SUPPRESSOR 2 | chr1:2567652-2573142 FORWARD LENGTH=980"
"Dm_00008276-RA","AT3G08930.1","| Symbols: no symbol available | no full name available | chr3:2713562-2717058 FORWARD LENGTH=509"
"Dm_00007202-RA","AT2G30270.1","| Symbols: no symbol available | no full name available | chr2:12908027-12909057 REVERSE LENGTH=182"
"Dm_00005633-RA","AT2G44065.3","| Symbols: no symbol available | no full name available | chr2:18228860-18230368 FORWARD LENGTH=214"
"Dm_00008343-RA","AT1G02170.1","| Symbols: ATMC1, MCP1b, LOL3, AtMCP1b, ATMCPB1, MC1 | metacaspase 1b, LSD ONE LIKE 3, ARABIDOPSIS THALIANA METACASPASE 1B, ARABIDOPSIS THALIANA METACASPASE 1, metacaspase 1 | chr1:411883-413426 FORWARD LENGTH=367"
"Dm_00016941-RA","AT3G03440.1","| Symbols: no symbol available | no full name available | chr3:815709-818568 FORWARD LENGTH=408"
"Dm_00016702-RA","AT2G22660.2","| Symbols: AtGRDP1 | Glycine-Rich Domain Protein1 | chr2:9627737-9630840 FORWARD LENGTH=819"
