"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"1222","GO:0000395","mRNA 5'-splice site recognition",3,0,0.04,"1.00000"
"1223","GO:0000412","histone peptidyl-prolyl isomerization",1,0,0.01,"1.00000"
"1224","GO:0000413","protein peptidyl-prolyl isomerization",1,0,0.01,"1.00000"
"1225","GO:0000422","autophagy of mitochondrion",13,0,0.16,"1.00000"
"1226","GO:0000423","mitophagy",2,0,0.02,"1.00000"
"1227","GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",4,0,0.05,"1.00000"
"1228","GO:0000448","cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0,0.01,"1.00000"
"1229","GO:0000454","snoRNA guided rRNA pseudouridine synthesis",1,0,0.01,"1.00000"
"1230","GO:0000455","enzyme-directed rRNA pseudouridine synthesis",5,0,0.06,"1.00000"
"1231","GO:0000459","exonucleolytic trimming involved in rRNA processing",7,0,0.09,"1.00000"
"1232","GO:0000460","maturation of 5.8S rRNA",23,0,0.28,"1.00000"
"1233","GO:0000461","endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0,0.01,"1.00000"
"1234","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",19,0,0.23,"1.00000"
"1235","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",11,0,0.13,"1.00000"
"1236","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",14,0,0.17,"1.00000"
"1237","GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",7,0,0.09,"1.00000"
"1238","GO:0000469","cleavage involved in rRNA processing",18,0,0.22,"1.00000"
"1239","GO:0000470","maturation of LSU-rRNA",26,0,0.32,"1.00000"
"1240","GO:0000472","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",3,0,0.04,"1.00000"
"1241","GO:0000476","maturation of 4.5S rRNA",1,0,0.01,"1.00000"
"1242","GO:0000478","endonucleolytic cleavage involved in rRNA processing",9,0,0.11,"1.00000"
"1243","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",9,0,0.11,"1.00000"
"1244","GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",3,0,0.04,"1.00000"
"1245","GO:0000481","maturation of 5S rRNA",2,0,0.02,"1.00000"
"1246","GO:0000488","maturation of LSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)",1,0,0.01,"1.00000"
"1247","GO:0000489","maturation of SSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)",1,0,0.01,"1.00000"
"1248","GO:0000491","small nucleolar ribonucleoprotein complex assembly",4,0,0.05,"1.00000"
"1249","GO:0000492","box C/D snoRNP assembly",3,0,0.04,"1.00000"
"1250","GO:0000493","box H/ACA snoRNP assembly",1,0,0.01,"1.00000"
"1251","GO:0000494","box C/D RNA 3'-end processing",1,0,0.01,"1.00000"
"1252","GO:0000495","box H/ACA RNA 3'-end processing",1,0,0.01,"1.00000"
"1253","GO:0000578","embryonic axis specification",8,0,0.1,"1.00000"
"1254","GO:0000706","meiotic DNA double-strand break processing",4,0,0.05,"1.00000"
"1255","GO:0000707","meiotic DNA recombinase assembly",1,0,0.01,"1.00000"
"1256","GO:0000710","meiotic mismatch repair",3,0,0.04,"1.00000"
"1257","GO:0000712","resolution of meiotic recombination intermediates",8,0,0.1,"1.00000"
"1258","GO:0000717","nucleotide-excision repair, DNA duplex unwinding",1,0,0.01,"1.00000"
"1259","GO:0000719","photoreactive repair",5,0,0.06,"1.00000"
"1260","GO:0000720","pyrimidine dimer repair by nucleotide-excision repair",1,0,0.01,"1.00000"
"1261","GO:0000722","telomere maintenance via recombination",1,0,0.01,"1.00000"
"1262","GO:0000723","telomere maintenance",22,0,0.27,"1.00000"
"1263","GO:0000727","double-strand break repair via break-induced replication",7,0,0.09,"1.00000"
"1264","GO:0000729","DNA double-strand break processing",5,0,0.06,"1.00000"
"1265","GO:0000730","DNA recombinase assembly",3,0,0.04,"1.00000"
"1266","GO:0000731","DNA synthesis involved in DNA repair",7,0,0.09,"1.00000"
"1267","GO:0000738","DNA catabolic process, exonucleolytic",1,0,0.01,"1.00000"
"1268","GO:0000740","nuclear membrane fusion",1,0,0.01,"1.00000"
"1269","GO:0000819","sister chromatid segregation",51,0,0.62,"1.00000"
"1270","GO:0000820","regulation of glutamine family amino acid metabolic process",3,0,0.04,"1.00000"
"1271","GO:0000911","cytokinesis by cell plate formation",44,0,0.54,"1.00000"
"1272","GO:0000912","assembly of actomyosin apparatus involved in cytokinesis",4,0,0.05,"1.00000"
"1273","GO:0000913","preprophase band assembly",4,0,0.05,"1.00000"
"1274","GO:0000914","phragmoplast assembly",4,0,0.05,"1.00000"
"1275","GO:0000917","division septum assembly",1,0,0.01,"1.00000"
"1276","GO:0000919","cell plate assembly",11,0,0.13,"1.00000"
"1277","GO:0000957","mitochondrial RNA catabolic process",3,0,0.04,"1.00000"
"1278","GO:0000958","mitochondrial mRNA catabolic process",3,0,0.04,"1.00000"
"1279","GO:0000959","mitochondrial RNA metabolic process",52,0,0.64,"1.00000"
"1280","GO:0000960","regulation of mitochondrial RNA catabolic process",1,0,0.01,"1.00000"
"1281","GO:0000962","positive regulation of mitochondrial RNA catabolic process",1,0,0.01,"1.00000"
"1282","GO:0000963","mitochondrial RNA processing",25,0,0.31,"1.00000"
"1283","GO:0000965","mitochondrial RNA 3'-end processing",4,0,0.05,"1.00000"
"1284","GO:0000966","RNA 5'-end processing",9,0,0.11,"1.00000"
"1285","GO:0000967","rRNA 5'-end processing",5,0,0.06,"1.00000"
"1286","GO:0000972","transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery",6,0,0.07,"1.00000"
"1287","GO:0000973","post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery",3,0,0.04,"1.00000"
"1288","GO:0001112","DNA-templated transcription open complex formation",1,0,0.01,"1.00000"
"1289","GO:0001113","transcription open complex formation at RNA polymerase II promoter",1,0,0.01,"1.00000"
"1290","GO:0001120","protein-DNA complex remodeling",1,0,0.01,"1.00000"
"1291","GO:0001172","RNA-templated transcription",1,0,0.01,"1.00000"
"1292","GO:0001188","RNA polymerase I preinitiation complex assembly",2,0,0.02,"1.00000"
"1293","GO:0001192","maintenance of transcriptional fidelity during transcription elongation",1,0,0.01,"1.00000"
"1294","GO:0001193","maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II",1,0,0.01,"1.00000"
"1295","GO:0001325","formation of extrachromosomal circular DNA",1,0,0.01,"1.00000"
"1296","GO:0001408","guanine nucleotide transport",1,0,0.01,"1.00000"
"1297","GO:0001505","regulation of neurotransmitter levels",1,0,0.01,"1.00000"
"1298","GO:0001516","prostaglandin biosynthetic process",1,0,0.01,"1.00000"
"1299","GO:0001522","pseudouridine synthesis",19,0,0.23,"1.00000"
"1300","GO:0001560","regulation of cell growth by extracellular stimulus",1,0,0.01,"1.00000"
"1301","GO:0001561","fatty acid alpha-oxidation",1,0,0.01,"1.00000"
"1302","GO:0001578","microtubule bundle formation",4,0,0.05,"1.00000"
"1303","GO:0001676","long-chain fatty acid metabolic process",5,0,0.06,"1.00000"
"1304","GO:0001678","cellular glucose homeostasis",9,0,0.11,"1.00000"
"1305","GO:0001680","tRNA 3'-terminal CCA addition",1,0,0.01,"1.00000"
"1306","GO:0001682","tRNA 5'-leader removal",4,0,0.05,"1.00000"
"1307","GO:0001704","formation of primary germ layer",3,0,0.04,"1.00000"
"1308","GO:0001706","endoderm formation",3,0,0.04,"1.00000"
"1309","GO:0001708","cell fate specification",24,0,0.29,"1.00000"
"1310","GO:0001709","cell fate determination",7,0,0.09,"1.00000"
"1311","GO:0001711","endodermal cell fate commitment",1,0,0.01,"1.00000"
"1312","GO:0001714","endodermal cell fate specification",1,0,0.01,"1.00000"
"1313","GO:0001731","formation of translation preinitiation complex",5,0,0.06,"1.00000"
"1314","GO:0001732","formation of cytoplasmic translation initiation complex",3,0,0.04,"1.00000"
"1315","GO:0001736","establishment of planar polarity",3,0,0.04,"1.00000"
"1316","GO:0001738","morphogenesis of a polarized epithelium",3,0,0.04,"1.00000"
"1317","GO:0001763","morphogenesis of a branching structure",15,0,0.18,"1.00000"
"1318","GO:0001778","plasma membrane repair",1,0,0.01,"1.00000"
"1319","GO:0001881","receptor recycling",1,0,0.01,"1.00000"
"1320","GO:0001887","selenium compound metabolic process",3,0,0.04,"1.00000"
"1321","GO:0001894","tissue homeostasis",1,0,0.01,"1.00000"
"1322","GO:0001932","regulation of protein phosphorylation",30,0,0.37,"1.00000"
"1323","GO:0001933","negative regulation of protein phosphorylation",6,0,0.07,"1.00000"
"1324","GO:0001934","positive regulation of protein phosphorylation",7,0,0.09,"1.00000"
"1325","GO:0001935","endothelial cell proliferation",1,0,0.01,"1.00000"
"1326","GO:0002009","morphogenesis of an epithelium",3,0,0.04,"1.00000"
"1327","GO:0002084","protein depalmitoylation",1,0,0.01,"1.00000"
"1328","GO:0002097","tRNA wobble base modification",18,0,0.22,"1.00000"
"1329","GO:0002098","tRNA wobble uridine modification",15,0,0.18,"1.00000"
"1330","GO:0002100","tRNA wobble adenosine to inosine editing",3,0,0.04,"1.00000"
"1331","GO:0002119","nematode larval development",1,0,0.01,"1.00000"
"1332","GO:0002128","tRNA nucleoside ribose methylation",2,0,0.02,"1.00000"
"1333","GO:0002130","wobble position ribose methylation",1,0,0.01,"1.00000"
"1334","GO:0002131","wobble position cytosine ribose methylation",1,0,0.01,"1.00000"
"1335","GO:0002132","wobble position uridine ribose methylation",1,0,0.01,"1.00000"
"1336","GO:0002143","tRNA wobble position uridine thiolation",3,0,0.04,"1.00000"
"1337","GO:0002164","larval development",1,0,0.01,"1.00000"
"1338","GO:0002181","cytoplasmic translation",41,0,0.5,"1.00000"
"1339","GO:0002182","cytoplasmic translational elongation",6,0,0.07,"1.00000"
"1340","GO:0002183","cytoplasmic translational initiation",11,0,0.13,"1.00000"
"1341","GO:0002184","cytoplasmic translational termination",2,0,0.02,"1.00000"
"1342","GO:0002188","translation reinitiation",2,0,0.02,"1.00000"
"1343","GO:0002213","defense response to insect",9,0,0.11,"1.00000"
"1344","GO:0002215","defense response to nematode",1,0,0.01,"1.00000"
"1345","GO:0002218","activation of innate immune response",15,0,0.18,"1.00000"
"1346","GO:0002220","innate immune response activating cell surface receptor signaling pathway",2,0,0.02,"1.00000"
"1347","GO:0002221","pattern recognition receptor signaling pathway",15,0,0.18,"1.00000"
"1348","GO:0002230","positive regulation of defense response to virus by host",2,0,0.02,"1.00000"
"1349","GO:0002238","response to molecule of fungal origin",6,0,0.07,"1.00000"
"1350","GO:0002240","response to molecule of oomycetes origin",2,0,0.02,"1.00000"
"1351","GO:0002252","immune effector process",11,0,0.13,"1.00000"
"1352","GO:0002253","activation of immune response",16,0,0.2,"1.00000"
"1353","GO:0002429","immune response-activating cell surface receptor signaling pathway",2,0,0.02,"1.00000"
"1354","GO:0002679","respiratory burst involved in defense response",4,0,0.05,"1.00000"
"1355","GO:0002684","positive regulation of immune system process",19,0,0.23,"1.00000"
"1356","GO:0002752","cell surface pattern recognition receptor signaling pathway",1,0,0.01,"1.00000"
"1357","GO:0002757","immune response-activating signal transduction",8,0,0.1,"1.00000"
"1358","GO:0002758","innate immune response-activating signal transduction",8,0,0.1,"1.00000"
"1359","GO:0002764","immune response-regulating signaling pathway",19,0,0.23,"1.00000"
"1360","GO:0002768","immune response-regulating cell surface receptor signaling pathway",2,0,0.02,"1.00000"
"1361","GO:0002926","tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation",2,0,0.02,"1.00000"
"1362","GO:0002938","tRNA guanine ribose methylation",1,0,0.01,"1.00000"
"1363","GO:0002939","tRNA N1-guanine methylation",3,0,0.04,"1.00000"
"1364","GO:0002940","tRNA N2-guanine methylation",2,0,0.02,"1.00000"
"1365","GO:0002943","tRNA dihydrouridine synthesis",2,0,0.02,"1.00000"
"1366","GO:0002946","tRNA C5-cytosine methylation",1,0,0.01,"1.00000"
"1367","GO:0003008","system process",10,0,0.12,"1.00000"
"1368","GO:0003013","circulatory system process",10,0,0.12,"1.00000"
"1369","GO:0003018","vascular process in circulatory system",10,0,0.12,"1.00000"
"1370","GO:0003032","detection of oxygen",3,0,0.04,"1.00000"
"1371","GO:0003400","regulation of COPII vesicle coating",4,0,0.05,"1.00000"
"1372","GO:0005513","detection of calcium ion",4,0,0.05,"1.00000"
"1373","GO:0005977","glycogen metabolic process",11,0,0.13,"1.00000"
"1374","GO:0005978","glycogen biosynthetic process",6,0,0.07,"1.00000"
"1375","GO:0005980","glycogen catabolic process",2,0,0.02,"1.00000"
"1376","GO:0005983","starch catabolic process",13,0,0.16,"1.00000"
"1377","GO:0005986","sucrose biosynthetic process",9,0,0.11,"1.00000"
"1378","GO:0005987","sucrose catabolic process",7,0,0.09,"1.00000"
"1379","GO:0005988","lactose metabolic process",1,0,0.01,"1.00000"
"1380","GO:0005990","lactose catabolic process",1,0,0.01,"1.00000"
"1381","GO:0005993","trehalose catabolic process",1,0,0.01,"1.00000"
"1382","GO:0005997","xylulose metabolic process",1,0,0.01,"1.00000"
"1383","GO:0006000","fructose metabolic process",8,0,0.1,"1.00000"
"1384","GO:0006002","fructose 6-phosphate metabolic process",10,0,0.12,"1.00000"
"1385","GO:0006003","fructose 2,6-bisphosphate metabolic process",1,0,0.01,"1.00000"
"1386","GO:0006004","fucose metabolic process",2,0,0.02,"1.00000"
"1387","GO:0006006","glucose metabolic process",29,0,0.35,"1.00000"
"1388","GO:0006007","glucose catabolic process",1,0,0.01,"1.00000"
"1389","GO:0006011","UDP-glucose metabolic process",3,0,0.04,"1.00000"
"1390","GO:0006012","galactose metabolic process",9,0,0.11,"1.00000"
"1391","GO:0006013","mannose metabolic process",3,0,0.04,"1.00000"
"1392","GO:0006014","D-ribose metabolic process",1,0,0.01,"1.00000"
"1393","GO:0006015","5-phosphoribose 1-diphosphate biosynthetic process",2,0,0.02,"1.00000"
"1394","GO:0006020","inositol metabolic process",10,0,0.12,"1.00000"
"1395","GO:0006021","inositol biosynthetic process",3,0,0.04,"1.00000"
"1396","GO:0006022","aminoglycan metabolic process",6,0,0.07,"1.00000"
"1397","GO:0006023","aminoglycan biosynthetic process",3,0,0.04,"1.00000"
"1398","GO:0006024","glycosaminoglycan biosynthetic process",3,0,0.04,"1.00000"
"1399","GO:0006026","aminoglycan catabolic process",1,0,0.01,"1.00000"
"1400","GO:0006029","proteoglycan metabolic process",9,0,0.11,"1.00000"
"1401","GO:0006030","chitin metabolic process",1,0,0.01,"1.00000"
"1402","GO:0006032","chitin catabolic process",1,0,0.01,"1.00000"
"1403","GO:0006040","amino sugar metabolic process",14,0,0.17,"1.00000"
"1404","GO:0006041","glucosamine metabolic process",1,0,0.01,"1.00000"
"1405","GO:0006042","glucosamine biosynthetic process",1,0,0.01,"1.00000"
"1406","GO:0006044","N-acetylglucosamine metabolic process",4,0,0.05,"1.00000"
"1407","GO:0006047","UDP-N-acetylglucosamine metabolic process",5,0,0.06,"1.00000"
"1408","GO:0006048","UDP-N-acetylglucosamine biosynthetic process",5,0,0.06,"1.00000"
"1409","GO:0006056","mannoprotein metabolic process",1,0,0.01,"1.00000"
"1410","GO:0006057","mannoprotein biosynthetic process",1,0,0.01,"1.00000"
"1411","GO:0006059","hexitol metabolic process",2,0,0.02,"1.00000"
"1412","GO:0006060","sorbitol metabolic process",1,0,0.01,"1.00000"
"1413","GO:0006063","uronic acid metabolic process",3,0,0.04,"1.00000"
"1414","GO:0006065","UDP-glucuronate biosynthetic process",2,0,0.02,"1.00000"
"1415","GO:0006067","ethanol metabolic process",1,0,0.01,"1.00000"
"1416","GO:0006069","ethanol oxidation",1,0,0.01,"1.00000"
"1417","GO:0006071","glycerol metabolic process",6,0,0.07,"1.00000"
"1418","GO:0006072","glycerol-3-phosphate metabolic process",4,0,0.05,"1.00000"
"1419","GO:0006074","(1->3)-beta-D-glucan metabolic process",9,0,0.11,"1.00000"
"1420","GO:0006075","(1->3)-beta-D-glucan biosynthetic process",9,0,0.11,"1.00000"
"1421","GO:0006080","substituted mannan metabolic process",1,0,0.01,"1.00000"
"1422","GO:0006083","acetate metabolic process",2,0,0.02,"1.00000"
"1423","GO:0006084","acetyl-CoA metabolic process",17,0,0.21,"1.00000"
"1424","GO:0006085","acetyl-CoA biosynthetic process",10,0,0.12,"1.00000"
"1425","GO:0006086","acetyl-CoA biosynthetic process from pyruvate",6,0,0.07,"1.00000"
"1426","GO:0006089","lactate metabolic process",5,0,0.06,"1.00000"
"1427","GO:0006090","pyruvate metabolic process",50,0,0.61,"1.00000"
"1428","GO:0006094","gluconeogenesis",15,0,0.18,"1.00000"
"1429","GO:0006096","glycolytic process",29,0,0.35,"1.00000"
"1430","GO:0006097","glyoxylate cycle",1,0,0.01,"1.00000"
"1431","GO:0006098","pentose-phosphate shunt",17,0,0.21,"1.00000"
"1432","GO:0006099","tricarboxylic acid cycle",19,0,0.23,"1.00000"
"1433","GO:0006101","citrate metabolic process",1,0,0.01,"1.00000"
"1434","GO:0006102","isocitrate metabolic process",5,0,0.06,"1.00000"
"1435","GO:0006104","succinyl-CoA metabolic process",2,0,0.02,"1.00000"
"1436","GO:0006105","succinate metabolic process",1,0,0.01,"1.00000"
"1437","GO:0006106","fumarate metabolic process",1,0,0.01,"1.00000"
"1438","GO:0006107","oxaloacetate metabolic process",3,0,0.04,"1.00000"
"1439","GO:0006108","malate metabolic process",11,0,0.13,"1.00000"
"1440","GO:0006110","regulation of glycolytic process",1,0,0.01,"1.00000"
"1441","GO:0006111","regulation of gluconeogenesis",1,0,0.01,"1.00000"
"1442","GO:0006112","energy reserve metabolic process",11,0,0.13,"1.00000"
"1443","GO:0006114","glycerol biosynthetic process",1,0,0.01,"1.00000"
"1444","GO:0006116","NADH oxidation",5,0,0.06,"1.00000"
"1445","GO:0006119","oxidative phosphorylation",29,0,0.35,"1.00000"
"1446","GO:0006120","mitochondrial electron transport, NADH to ubiquinone",9,0,0.11,"1.00000"
"1447","GO:0006121","mitochondrial electron transport, succinate to ubiquinone",4,0,0.05,"1.00000"
"1448","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c",8,0,0.1,"1.00000"
"1449","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen",3,0,0.04,"1.00000"
"1450","GO:0006127","glycerophosphate shuttle",1,0,0.01,"1.00000"
"1451","GO:0006140","regulation of nucleotide metabolic process",3,0,0.04,"1.00000"
"1452","GO:0006144","purine nucleobase metabolic process",14,0,0.17,"1.00000"
"1453","GO:0006145","purine nucleobase catabolic process",5,0,0.06,"1.00000"
"1454","GO:0006148","inosine catabolic process",2,0,0.02,"1.00000"
"1455","GO:0006152","purine nucleoside catabolic process",4,0,0.05,"1.00000"
"1456","GO:0006154","adenosine catabolic process",1,0,0.01,"1.00000"
"1457","GO:0006165","nucleoside diphosphate phosphorylation",35,0,0.43,"1.00000"
"1458","GO:0006166","purine ribonucleoside salvage",1,0,0.01,"1.00000"
"1459","GO:0006167","AMP biosynthetic process",6,0,0.07,"1.00000"
"1460","GO:0006168","adenine salvage",3,0,0.04,"1.00000"
"1461","GO:0006169","adenosine salvage",1,0,0.01,"1.00000"
"1462","GO:0006175","dATP biosynthetic process",1,0,0.01,"1.00000"
"1463","GO:0006176","dATP biosynthetic process from ADP",1,0,0.01,"1.00000"
"1464","GO:0006177","GMP biosynthetic process",3,0,0.04,"1.00000"
"1465","GO:0006178","guanine salvage",1,0,0.01,"1.00000"
"1466","GO:0006183","GTP biosynthetic process",5,0,0.06,"1.00000"
"1467","GO:0006188","IMP biosynthetic process",12,0,0.15,"1.00000"
"1468","GO:0006189","'de novo' IMP biosynthetic process",10,0,0.12,"1.00000"
"1469","GO:0006195","purine nucleotide catabolic process",4,0,0.05,"1.00000"
"1470","GO:0006203","dGTP catabolic process",2,0,0.02,"1.00000"
"1471","GO:0006206","pyrimidine nucleobase metabolic process",12,0,0.15,"1.00000"
"1472","GO:0006207","'de novo' pyrimidine nucleobase biosynthetic process",6,0,0.07,"1.00000"
"1473","GO:0006208","pyrimidine nucleobase catabolic process",3,0,0.04,"1.00000"
"1474","GO:0006210","thymine catabolic process",2,0,0.02,"1.00000"
"1475","GO:0006212","uracil catabolic process",2,0,0.02,"1.00000"
"1476","GO:0006213","pyrimidine nucleoside metabolic process",5,0,0.06,"1.00000"
"1477","GO:0006216","cytidine catabolic process",1,0,0.01,"1.00000"
"1478","GO:0006218","uridine catabolic process",1,0,0.01,"1.00000"
"1479","GO:0006220","pyrimidine nucleotide metabolic process",19,0,0.23,"1.00000"
"1480","GO:0006221","pyrimidine nucleotide biosynthetic process",19,0,0.23,"1.00000"
"1481","GO:0006222","UMP biosynthetic process",8,0,0.1,"1.00000"
"1482","GO:0006223","uracil salvage",1,0,0.01,"1.00000"
"1483","GO:0006225","UDP biosynthetic process",3,0,0.04,"1.00000"
"1484","GO:0006227","dUDP biosynthetic process",1,0,0.01,"1.00000"
"1485","GO:0006228","UTP biosynthetic process",4,0,0.05,"1.00000"
"1486","GO:0006231","dTMP biosynthetic process",1,0,0.01,"1.00000"
"1487","GO:0006233","dTDP biosynthetic process",1,0,0.01,"1.00000"
"1488","GO:0006235","dTTP biosynthetic process",1,0,0.01,"1.00000"
"1489","GO:0006241","CTP biosynthetic process",9,0,0.11,"1.00000"
"1490","GO:0006260","DNA replication",92,0,1.12,"1.00000"
"1491","GO:0006261","DNA-templated DNA replication",83,0,1.01,"1.00000"
"1492","GO:0006264","mitochondrial DNA replication",5,0,0.06,"1.00000"
"1493","GO:0006265","DNA topological change",6,0,0.07,"1.00000"
"1494","GO:0006266","DNA ligation",4,0,0.05,"1.00000"
"1495","GO:0006268","DNA unwinding involved in DNA replication",12,0,0.15,"1.00000"
"1496","GO:0006269","DNA replication, synthesis of RNA primer",1,0,0.01,"1.00000"
"1497","GO:0006270","DNA replication initiation",16,0,0.2,"1.00000"
"1498","GO:0006271","DNA strand elongation involved in DNA replication",10,0,0.12,"1.00000"
"1499","GO:0006272","leading strand elongation",4,0,0.05,"1.00000"
"1500","GO:0006273","lagging strand elongation",3,0,0.04,"1.00000"
"1501","GO:0006274","DNA replication termination",1,0,0.01,"1.00000"
"1502","GO:0006275","regulation of DNA replication",19,0,0.23,"1.00000"
"1503","GO:0006278","RNA-templated DNA biosynthetic process",10,0,0.12,"1.00000"
"1504","GO:0006279","premeiotic DNA replication",1,0,0.01,"1.00000"
"1505","GO:0006282","regulation of DNA repair",19,0,0.23,"1.00000"
"1506","GO:0006283","transcription-coupled nucleotide-excision repair",4,0,0.05,"1.00000"
"1507","GO:0006284","base-excision repair",15,0,0.18,"1.00000"
"1508","GO:0006285","base-excision repair, AP site formation",4,0,0.05,"1.00000"
"1509","GO:0006287","base-excision repair, gap-filling",2,0,0.02,"1.00000"
"1510","GO:0006289","nucleotide-excision repair",31,0,0.38,"1.00000"
"1511","GO:0006290","pyrimidine dimer repair",7,0,0.09,"1.00000"
"1512","GO:0006294","nucleotide-excision repair, preincision complex assembly",2,0,0.02,"1.00000"
"1513","GO:0006296","nucleotide-excision repair, DNA incision, 5'-to lesion",3,0,0.04,"1.00000"
"1514","GO:0006297","nucleotide-excision repair, DNA gap filling",4,0,0.05,"1.00000"
"1515","GO:0006298","mismatch repair",15,0,0.18,"1.00000"
"1516","GO:0006301","postreplication repair",14,0,0.17,"1.00000"
"1517","GO:0006303","double-strand break repair via nonhomologous end joining",10,0,0.12,"1.00000"
"1518","GO:0006304","DNA modification",44,0,0.54,"1.00000"
"1519","GO:0006305","DNA alkylation",31,0,0.38,"1.00000"
"1520","GO:0006306","DNA methylation",31,0,0.38,"1.00000"
"1521","GO:0006307","DNA dealkylation involved in DNA repair",2,0,0.02,"1.00000"
"1522","GO:0006308","DNA catabolic process",5,0,0.06,"1.00000"
"1523","GO:0006312","mitotic recombination",9,0,0.11,"1.00000"
"1524","GO:0006314","intron homing",2,0,0.02,"1.00000"
"1525","GO:0006315","homing of group II introns",2,0,0.02,"1.00000"
"1526","GO:0006334","nucleosome assembly",18,0,0.22,"1.00000"
"1527","GO:0006335","DNA replication-dependent chromatin assembly",4,0,0.05,"1.00000"
"1528","GO:0006346","DNA methylation-dependent heterochromatin formation",8,0,0.1,"1.00000"
"1529","GO:0006349","regulation of gene expression by genomic imprinting",9,0,0.11,"1.00000"
"1530","GO:0006352","DNA-templated transcription initiation",47,0,0.57,"1.00000"
"1531","GO:0006353","DNA-templated transcription termination",7,0,0.09,"1.00000"
"1532","GO:0006354","DNA-templated transcription elongation",25,0,0.31,"1.00000"
"1533","GO:0006356","regulation of transcription by RNA polymerase I",2,0,0.02,"1.00000"
"1534","GO:0006360","transcription by RNA polymerase I",7,0,0.09,"1.00000"
"1535","GO:0006361","transcription initiation at RNA polymerase I promoter",3,0,0.04,"1.00000"
"1536","GO:0006362","transcription elongation by RNA polymerase I",1,0,0.01,"1.00000"
"1537","GO:0006367","transcription initiation at RNA polymerase II promoter",25,0,0.31,"1.00000"
"1538","GO:0006368","transcription elongation by RNA polymerase II promoter",18,0,0.22,"1.00000"
"1539","GO:0006369","termination of RNA polymerase II transcription",3,0,0.04,"1.00000"
"1540","GO:0006370","7-methylguanosine mRNA capping",3,0,0.04,"1.00000"
"1541","GO:0006376","mRNA splice site selection",7,0,0.09,"1.00000"
"1542","GO:0006378","mRNA polyadenylation",19,0,0.23,"1.00000"
"1543","GO:0006379","mRNA cleavage",8,0,0.1,"1.00000"
"1544","GO:0006382","adenosine to inosine editing",3,0,0.04,"1.00000"
"1545","GO:0006383","transcription by RNA polymerase III",12,0,0.15,"1.00000"
"1546","GO:0006384","transcription initiation at RNA polymerase III promoter",5,0,0.06,"1.00000"
"1547","GO:0006386","termination of RNA polymerase III transcription",1,0,0.01,"1.00000"
"1548","GO:0006388","tRNA splicing, via endonucleolytic cleavage and ligation",7,0,0.09,"1.00000"
"1549","GO:0006390","mitochondrial transcription",3,0,0.04,"1.00000"
"1550","GO:0006398","mRNA 3'-end processing by stem-loop binding and cleavage",2,0,0.02,"1.00000"
"1551","GO:0006399","tRNA metabolic process",128,0,1.56,"1.00000"
"1552","GO:0006400","tRNA modification",62,0,0.76,"1.00000"
"1553","GO:0006403","RNA localization",34,0,0.42,"1.00000"
"1554","GO:0006404","RNA import into nucleus",1,0,0.01,"1.00000"
"1555","GO:0006405","RNA export from nucleus",29,0,0.35,"1.00000"
"1556","GO:0006406","mRNA export from nucleus",22,0,0.27,"1.00000"
"1557","GO:0006408","snRNA export from nucleus",1,0,0.01,"1.00000"
"1558","GO:0006409","tRNA export from nucleus",2,0,0.02,"1.00000"
"1559","GO:0006413","translational initiation",38,0,0.46,"1.00000"
"1560","GO:0006414","translational elongation",26,0,0.32,"1.00000"
"1561","GO:0006418","tRNA aminoacylation for protein translation",37,0,0.45,"1.00000"
"1562","GO:0006419","alanyl-tRNA aminoacylation",2,0,0.02,"1.00000"
