"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"385","GO:0009654","photosystem II oxygen evolving complex",12,0,0.12,"1.00000"
"386","GO:0009706","chloroplast inner membrane",48,0,0.5,"1.00000"
"387","GO:0009707","chloroplast outer membrane",30,0,0.31,"1.00000"
"388","GO:0009782","photosystem I antenna complex",1,0,0.01,"1.00000"
"389","GO:0009783","photosystem II antenna complex",2,0,0.02,"1.00000"
"390","GO:0009840","chloroplastic endopeptidase Clp complex",7,0,0.07,"1.00000"
"391","GO:0009897","external side of plasma membrane",4,0,0.04,"1.00000"
"392","GO:0009898","cytoplasmic side of plasma membrane",22,0,0.23,"1.00000"
"393","GO:0009923","fatty acid elongase complex",2,0,0.02,"1.00000"
"394","GO:0009925","basal plasma membrane",3,0,0.03,"1.00000"
"395","GO:0009930","longitudinal side of cell surface",1,0,0.01,"1.00000"
"396","GO:0009986","cell surface",9,0,0.09,"1.00000"
"397","GO:0010005","cortical microtubule, transverse to long axis",6,0,0.06,"1.00000"
"398","GO:0010006","Toc complex",2,0,0.02,"1.00000"
"399","GO:0010007","magnesium chelatase complex",3,0,0.03,"1.00000"
"400","GO:0010008","endosome membrane",52,0,0.54,"1.00000"
"401","GO:0010009","cytoplasmic side of endosome membrane",1,0,0.01,"1.00000"
"402","GO:0010168","ER body",4,0,0.04,"1.00000"
"403","GO:0010287","plastoglobule",38,0,0.39,"1.00000"
"404","GO:0010316","pyrophosphate-dependent phosphofructokinase complex",2,0,0.02,"1.00000"
"405","GO:0010317","pyrophosphate-dependent phosphofructokinase complex, alpha-subunit complex",1,0,0.01,"1.00000"
"406","GO:0010318","pyrophosphate-dependent phosphofructokinase complex, beta-subunit complex",1,0,0.01,"1.00000"
"407","GO:0010319","stromule",29,0,0.3,"1.00000"
"408","GO:0010330","cellulose synthase complex",3,0,0.03,"1.00000"
"409","GO:0010368","chloroplast isoamylase complex",1,0,0.01,"1.00000"
"410","GO:0010369","chromocenter",6,0,0.06,"1.00000"
"411","GO:0010445","nuclear dicing body",4,0,0.04,"1.00000"
"412","GO:0010494","cytoplasmic stress granule",20,0,0.21,"1.00000"
"413","GO:0012506","vesicle membrane",94,0,0.97,"1.00000"
"414","GO:0012507","ER to Golgi transport vesicle membrane",19,0,0.2,"1.00000"
"415","GO:0012510","trans-Golgi network transport vesicle membrane",8,0,0.08,"1.00000"
"416","GO:0012511","monolayer-surrounded lipid storage body",2,0,0.02,"1.00000"
"417","GO:0015030","Cajal body",6,0,0.06,"1.00000"
"418","GO:0015630","microtubule cytoskeleton",136,0,1.41,"1.00000"
"419","GO:0015934","large ribosomal subunit",86,0,0.89,"1.00000"
"420","GO:0015935","small ribosomal subunit",61,0,0.63,"1.00000"
"421","GO:0016035","zeta DNA polymerase complex",2,0,0.02,"1.00000"
"422","GO:0016272","prefoldin complex",6,0,0.06,"1.00000"
"423","GO:0016281","eukaryotic translation initiation factor 4F complex",5,0,0.05,"1.00000"
"424","GO:0016282","eukaryotic 43S preinitiation complex",1,0,0.01,"1.00000"
"425","GO:0016324","apical plasma membrane",8,0,0.08,"1.00000"
"426","GO:0016328","lateral plasma membrane",5,0,0.05,"1.00000"
"427","GO:0016363","nuclear matrix",3,0,0.03,"1.00000"
"428","GO:0016442","RISC complex",1,0,0.01,"1.00000"
"429","GO:0016459","myosin complex",5,0,0.05,"1.00000"
"430","GO:0016469","proton-transporting two-sector ATPase complex",31,0,0.32,"1.00000"
"431","GO:0016471","vacuolar proton-transporting V-type ATPase complex",9,0,0.09,"1.00000"
"432","GO:0016514","SWI/SNF complex",10,0,0.1,"1.00000"
"433","GO:0016580","Sin3 complex",3,0,0.03,"1.00000"
"434","GO:0016587","Isw1 complex",1,0,0.01,"1.00000"
"435","GO:0016591","RNA polymerase II, holoenzyme",48,0,0.5,"1.00000"
"436","GO:0016593","Cdc73/Paf1 complex",6,0,0.06,"1.00000"
"437","GO:0016602","CCAAT-binding factor complex",5,0,0.05,"1.00000"
"438","GO:0016605","PML body",1,0,0.01,"1.00000"
"439","GO:0016607","nuclear speck",45,0,0.47,"1.00000"
"440","GO:0017053","transcription repressor complex",6,0,0.06,"1.00000"
"441","GO:0017059","serine C-palmitoyltransferase complex",3,0,0.03,"1.00000"
"442","GO:0017101","aminoacyl-tRNA synthetase multienzyme complex",4,0,0.04,"1.00000"
"443","GO:0017102","methionyl glutamyl tRNA synthetase complex",1,0,0.01,"1.00000"
"444","GO:0017119","Golgi transport complex",10,0,0.1,"1.00000"
"445","GO:0017177","glucosidase II complex",2,0,0.02,"1.00000"
"446","GO:0018444","translation release factor complex",3,0,0.03,"1.00000"
"447","GO:0019005","SCF ubiquitin ligase complex",39,0,0.4,"1.00000"
"448","GO:0019008","molybdopterin synthase complex",1,0,0.01,"1.00000"
"449","GO:0019185","snRNA-activating protein complex",2,0,0.02,"1.00000"
"450","GO:0019773","proteasome core complex, alpha-subunit complex",7,0,0.07,"1.00000"
"451","GO:0019774","proteasome core complex, beta-subunit complex",6,0,0.06,"1.00000"
"452","GO:0019819","P1 peroxisome",1,0,0.01,"1.00000"
"453","GO:0019867","outer membrane",66,0,0.68,"1.00000"
"454","GO:0019897","extrinsic component of plasma membrane",9,0,0.09,"1.00000"
"455","GO:0019898","extrinsic component of membrane",44,0,0.46,"1.00000"
"456","GO:0019908","nuclear cyclin-dependent protein kinase holoenzyme complex",1,0,0.01,"1.00000"
"457","GO:0022624","proteasome accessory complex",17,0,0.18,"1.00000"
"458","GO:0022625","cytosolic large ribosomal subunit",63,0,0.65,"1.00000"
"459","GO:0022626","cytosolic ribosome",143,0,1.48,"1.00000"
"460","GO:0022627","cytosolic small ribosomal subunit",46,0,0.48,"1.00000"
"461","GO:0030008","TRAPP complex",10,0,0.1,"1.00000"
"462","GO:0030062","mitochondrial tricarboxylic acid cycle enzyme complex",2,0,0.02,"1.00000"
"463","GO:0030076","light-harvesting complex",5,0,0.05,"1.00000"
"464","GO:0030093","chloroplast photosystem I",2,0,0.02,"1.00000"
"465","GO:0030095","chloroplast photosystem II",1,0,0.01,"1.00000"
"466","GO:0030117","membrane coat",41,0,0.42,"1.00000"
"467","GO:0030118","clathrin coat",17,0,0.18,"1.00000"
"468","GO:0030119","AP-type membrane coat adaptor complex",17,0,0.18,"1.00000"
"469","GO:0030120","vesicle coat",29,0,0.3,"1.00000"
"470","GO:0030121","AP-1 adaptor complex",3,0,0.03,"1.00000"
"471","GO:0030122","AP-2 adaptor complex",2,0,0.02,"1.00000"
"472","GO:0030123","AP-3 adaptor complex",2,0,0.02,"1.00000"
"473","GO:0030124","AP-4 adaptor complex",4,0,0.04,"1.00000"
"474","GO:0030125","clathrin vesicle coat",11,0,0.11,"1.00000"
"475","GO:0030126","COPI vesicle coat",7,0,0.07,"1.00000"
"476","GO:0030127","COPII vesicle coat",11,0,0.11,"1.00000"
"477","GO:0030128","clathrin coat of endocytic vesicle",2,0,0.02,"1.00000"
"478","GO:0030130","clathrin coat of trans-Golgi network vesicle",6,0,0.06,"1.00000"
"479","GO:0030131","clathrin adaptor complex",11,0,0.11,"1.00000"
"480","GO:0030132","clathrin coat of coated pit",5,0,0.05,"1.00000"
"481","GO:0030133","transport vesicle",40,0,0.41,"1.00000"
"482","GO:0030134","COPII-coated ER to Golgi transport vesicle",27,0,0.28,"1.00000"
"483","GO:0030135","coated vesicle",67,0,0.69,"1.00000"
"484","GO:0030136","clathrin-coated vesicle",33,0,0.34,"1.00000"
"485","GO:0030137","COPI-coated vesicle",8,0,0.08,"1.00000"
"486","GO:0030139","endocytic vesicle",10,0,0.1,"1.00000"
"487","GO:0030140","trans-Golgi network transport vesicle",12,0,0.12,"1.00000"
"488","GO:0030141","secretory granule",2,0,0.02,"1.00000"
"489","GO:0030142","COPI-coated Golgi to ER transport vesicle",1,0,0.01,"1.00000"
"490","GO:0030176","integral component of endoplasmic reticulum membrane",13,0,0.13,"1.00000"
"491","GO:0030286","dynein complex",2,0,0.02,"1.00000"
"492","GO:0030289","protein phosphatase 4 complex",1,0,0.01,"1.00000"
"493","GO:0030427","site of polarized growth",11,0,0.11,"1.00000"
"494","GO:0030479","actin cortical patch",3,0,0.03,"1.00000"
"495","GO:0030532","small nuclear ribonucleoprotein complex",42,0,0.44,"1.00000"
"496","GO:0030658","transport vesicle membrane",27,0,0.28,"1.00000"
"497","GO:0030659","cytoplasmic vesicle membrane",91,0,0.94,"1.00000"
"498","GO:0030660","Golgi-associated vesicle membrane",19,0,0.2,"1.00000"
"499","GO:0030662","coated vesicle membrane",39,0,0.4,"1.00000"
"500","GO:0030663","COPI-coated vesicle membrane",7,0,0.07,"1.00000"
"501","GO:0030665","clathrin-coated vesicle membrane",13,0,0.13,"1.00000"
"502","GO:0030666","endocytic vesicle membrane",2,0,0.02,"1.00000"
"503","GO:0030669","clathrin-coated endocytic vesicle membrane",2,0,0.02,"1.00000"
"504","GO:0030677","ribonuclease P complex",4,0,0.04,"1.00000"
"505","GO:0030681","multimeric ribonuclease P complex",4,0,0.04,"1.00000"
"506","GO:0030684","preribosome",57,0,0.59,"1.00000"
"507","GO:0030686","90S preribosome",18,0,0.19,"1.00000"
"508","GO:0030687","preribosome, large subunit precursor",17,0,0.18,"1.00000"
"509","GO:0030688","preribosome, small subunit precursor",8,0,0.08,"1.00000"
"510","GO:0030689","Noc complex",2,0,0.02,"1.00000"
"511","GO:0030690","Noc1p-Noc2p complex",1,0,0.01,"1.00000"
"512","GO:0030691","Noc2p-Noc3p complex",1,0,0.01,"1.00000"
"513","GO:0030692","Noc4p-Nop14p complex",1,0,0.01,"1.00000"
"514","GO:0030863","cortical cytoskeleton",29,0,0.3,"1.00000"
"515","GO:0030864","cortical actin cytoskeleton",4,0,0.04,"1.00000"
"516","GO:0030867","rough endoplasmic reticulum membrane",4,0,0.04,"1.00000"
"517","GO:0030870","Mre11 complex",2,0,0.02,"1.00000"
"518","GO:0030874","nucleolar chromatin",5,0,0.05,"1.00000"
"519","GO:0030875","rDNA protrusion",4,0,0.04,"1.00000"
"520","GO:0030880","RNA polymerase complex",87,0,0.9,"1.00000"
"521","GO:0030891","VCB complex",2,0,0.02,"1.00000"
"522","GO:0030894","replisome",11,0,0.11,"1.00000"
"523","GO:0030896","checkpoint clamp complex",2,0,0.02,"1.00000"
"524","GO:0030897","HOPS complex",6,0,0.06,"1.00000"
"525","GO:0030904","retromer complex",6,0,0.06,"1.00000"
"526","GO:0030906","retromer, cargo-selective complex",1,0,0.01,"1.00000"
"527","GO:0030915","Smc5-Smc6 complex",6,0,0.06,"1.00000"
"528","GO:0030929","ADPG pyrophosphorylase complex",1,0,0.01,"1.00000"
"529","GO:0030931","heterotetrameric ADPG pyrophosphorylase complex",1,0,0.01,"1.00000"
"530","GO:0030956","glutamyl-tRNA(Gln) amidotransferase complex",1,0,0.01,"1.00000"
"531","GO:0030964","NADH dehydrogenase complex",36,0,0.37,"1.00000"
"532","GO:0030981","cortical microtubule cytoskeleton",25,0,0.26,"1.00000"
"533","GO:0031010","ISWI-type complex",9,0,0.09,"1.00000"
"534","GO:0031011","Ino80 complex",15,0,0.16,"1.00000"
"535","GO:0031021","interphase microtubule organizing center",1,0,0.01,"1.00000"
"536","GO:0031074","nucleocytoplasmic transport complex",1,0,0.01,"1.00000"
"537","GO:0031080","nuclear pore outer ring",5,0,0.05,"1.00000"
"538","GO:0031082","BLOC complex",3,0,0.03,"1.00000"
"539","GO:0031083","BLOC-1 complex",3,0,0.03,"1.00000"
"540","GO:0031205","endoplasmic reticulum Sec complex",1,0,0.01,"1.00000"
"541","GO:0031207","Sec62/Sec63 complex",1,0,0.01,"1.00000"
"542","GO:0031209","SCAR complex",5,0,0.05,"1.00000"
"543","GO:0031211","endoplasmic reticulum palmitoyltransferase complex",3,0,0.03,"1.00000"
"544","GO:0031213","RSF complex",2,0,0.02,"1.00000"
"545","GO:0031227","intrinsic component of endoplasmic reticulum membrane",13,0,0.13,"1.00000"
"546","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",8,0,0.08,"1.00000"
"547","GO:0031248","protein acetyltransferase complex",42,0,0.44,"1.00000"
"548","GO:0031261","DNA replication preinitiation complex",5,0,0.05,"1.00000"
"549","GO:0031262","Ndc80 complex",2,0,0.02,"1.00000"
"550","GO:0031300","intrinsic component of organelle membrane",19,0,0.2,"1.00000"
"551","GO:0031301","integral component of organelle membrane",19,0,0.2,"1.00000"
"552","GO:0031304","intrinsic component of mitochondrial inner membrane",6,0,0.06,"1.00000"
"553","GO:0031305","integral component of mitochondrial inner membrane",6,0,0.06,"1.00000"
"554","GO:0031312","extrinsic component of organelle membrane",5,0,0.05,"1.00000"
"555","GO:0031314","extrinsic component of mitochondrial inner membrane",2,0,0.02,"1.00000"
"556","GO:0031332","RNAi effector complex",1,0,0.01,"1.00000"
"557","GO:0031371","ubiquitin conjugating enzyme complex",6,0,0.06,"1.00000"
"558","GO:0031372","UBC13-MMS2 complex",5,0,0.05,"1.00000"
"559","GO:0031379","RNA-directed RNA polymerase complex",3,0,0.03,"1.00000"
"560","GO:0031380","nuclear RNA-directed RNA polymerase complex",3,0,0.03,"1.00000"
"561","GO:0031390","Ctf18 RFC-like complex",2,0,0.02,"1.00000"
"562","GO:0031414","N-terminal protein acetyltransferase complex",9,0,0.09,"1.00000"
"563","GO:0031415","NatA complex",4,0,0.04,"1.00000"
"564","GO:0031416","NatB complex",2,0,0.02,"1.00000"
"565","GO:0031417","NatC complex",3,0,0.03,"1.00000"
"566","GO:0031422","RecQ family helicase-topoisomerase III complex",1,0,0.01,"1.00000"
"567","GO:0031428","box C/D RNP complex",5,0,0.05,"1.00000"
"568","GO:0031429","box H/ACA snoRNP complex",4,0,0.04,"1.00000"
"569","GO:0031461","cullin-RING ubiquitin ligase complex",143,0,1.48,"1.00000"
"570","GO:0031463","Cul3-RING ubiquitin ligase complex",2,0,0.02,"1.00000"
"571","GO:0031464","Cul4A-RING E3 ubiquitin ligase complex",4,0,0.04,"1.00000"
"572","GO:0031499","TRAMP complex",2,0,0.02,"1.00000"
"573","GO:0031501","mannosyltransferase complex",5,0,0.05,"1.00000"
"574","GO:0031510","SUMO activating enzyme complex",2,0,0.02,"1.00000"
"575","GO:0031511","Mis6-Sim4 complex",1,0,0.01,"1.00000"
"576","GO:0031515","tRNA (m1A) methyltransferase complex",2,0,0.02,"1.00000"
"577","GO:0031519","PcG protein complex",11,0,0.11,"1.00000"
"578","GO:0031520","plasma membrane of cell tip",1,0,0.01,"1.00000"
"579","GO:0031595","nuclear proteasome complex",1,0,0.01,"1.00000"
"580","GO:0031597","cytosolic proteasome complex",3,0,0.03,"1.00000"
"581","GO:0031616","spindle pole centrosome",2,0,0.02,"1.00000"
"582","GO:0031617","NMS complex",2,0,0.02,"1.00000"
"583","GO:0031897","Tic complex",4,0,0.04,"1.00000"
"584","GO:0031901","early endosome membrane",3,0,0.03,"1.00000"
"585","GO:0031902","late endosome membrane",13,0,0.13,"1.00000"
"586","GO:0031903","microbody membrane",19,0,0.2,"1.00000"
"587","GO:0031907","microbody lumen",4,0,0.04,"1.00000"
"588","GO:0031931","TORC1 complex",3,0,0.03,"1.00000"
"589","GO:0031932","TORC2 complex",2,0,0.02,"1.00000"
"590","GO:0031965","nuclear membrane",12,0,0.12,"1.00000"
"591","GO:0031968","organelle outer membrane",66,0,0.68,"1.00000"
"592","GO:0031969","chloroplast membrane",86,0,0.89,"1.00000"
"593","GO:0031970","organelle envelope lumen",12,0,0.12,"1.00000"
"594","GO:0031972","chloroplast intermembrane space",1,0,0.01,"1.00000"
"595","GO:0031976","plastid thylakoid",278,0,2.88,"1.00000"
"596","GO:0031977","thylakoid lumen",40,0,0.41,"1.00000"
"597","GO:0031978","plastid thylakoid lumen",31,0,0.32,"1.00000"
"598","GO:0032039","integrator complex",2,0,0.02,"1.00000"
"599","GO:0032040","small-subunit processome",30,0,0.31,"1.00000"
"600","GO:0032044","DSIF complex",3,0,0.03,"1.00000"
"601","GO:0032045","guanyl-nucleotide exchange factor complex",2,0,0.02,"1.00000"
"602","GO:0032116","SMC loading complex",2,0,0.02,"1.00000"
"603","GO:0032133","chromosome passenger complex",2,0,0.02,"1.00000"
"604","GO:0032153","cell division site",8,0,0.08,"1.00000"
"605","GO:0032299","ribonuclease H2 complex",1,0,0.01,"1.00000"
"606","GO:0032300","mismatch repair complex",4,0,0.04,"1.00000"
"607","GO:0032301","MutSalpha complex",2,0,0.02,"1.00000"
"608","GO:0032389","MutLalpha complex",2,0,0.02,"1.00000"
"609","GO:0032541","cortical endoplasmic reticulum",3,0,0.03,"1.00000"
"610","GO:0032585","multivesicular body membrane",2,0,0.02,"1.00000"
"611","GO:0032586","protein storage vacuole membrane",1,0,0.01,"1.00000"
"612","GO:0032588","trans-Golgi network membrane",14,0,0.15,"1.00000"
"613","GO:0032592","integral component of mitochondrial membrane",6,0,0.06,"1.00000"
"614","GO:0032777","Piccolo NuA4 histone acetyltransferase complex",2,0,0.02,"1.00000"
"615","GO:0032783","super elongation complex",1,0,0.01,"1.00000"
"616","GO:0032797","SMN complex",1,0,0.01,"1.00000"
"617","GO:0032806","carboxy-terminal domain protein kinase complex",10,0,0.1,"1.00000"
"618","GO:0032807","DNA ligase IV complex",2,0,0.02,"1.00000"
"619","GO:0032993","protein-DNA complex",30,0,0.31,"1.00000"
"620","GO:0033011","perinuclear theca",1,0,0.01,"1.00000"
"621","GO:0033061","DNA recombinase mediator complex",3,0,0.03,"1.00000"
"622","GO:0033063","Rad51B-Rad51C-Rad51D-XRCC2 complex",3,0,0.03,"1.00000"
"623","GO:0033065","Rad51C-XRCC3 complex",1,0,0.01,"1.00000"
"624","GO:0033106","cis-Golgi network membrane",1,0,0.01,"1.00000"
"625","GO:0033176","proton-transporting V-type ATPase complex",13,0,0.13,"1.00000"
"626","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain",12,0,0.12,"1.00000"
"627","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain",15,0,0.16,"1.00000"
"628","GO:0033179","proton-transporting V-type ATPase, V0 domain",5,0,0.05,"1.00000"
"629","GO:0033180","proton-transporting V-type ATPase, V1 domain",5,0,0.05,"1.00000"
"630","GO:0033185","dolichol-phosphate-mannose synthase complex",3,0,0.03,"1.00000"
"631","GO:0033186","CAF-1 complex",2,0,0.02,"1.00000"
"632","GO:0033263","CORVET complex",5,0,0.05,"1.00000"
"633","GO:0033281","TAT protein transport complex",3,0,0.03,"1.00000"
"634","GO:0033290","eukaryotic 48S preinitiation complex",1,0,0.01,"1.00000"
"635","GO:0033503","HULC complex",1,0,0.01,"1.00000"
"636","GO:0033553","rDNA heterochromatin",1,0,0.01,"1.00000"
"637","GO:0033557","Slx1-Slx4 complex",2,0,0.02,"1.00000"
"638","GO:0033588","elongator holoenzyme complex",6,0,0.06,"1.00000"
"639","GO:0033597","mitotic checkpoint complex",3,0,0.03,"1.00000"
"640","GO:0034045","phagophore assembly site membrane",6,0,0.06,"1.00000"
"641","GO:0034066","Ric1-Rgp1 guanyl-nucleotide exchange factor complex",1,0,0.01,"1.00000"
"642","GO:0034098","VCP-NPL4-UFD1 AAA ATPase complex",3,0,0.03,"1.00000"
"643","GO:0034245","mitochondrial DNA-directed RNA polymerase complex",3,0,0.03,"1.00000"
"644","GO:0034271","phosphatidylinositol 3-kinase complex, class III, type I",3,0,0.03,"1.00000"
"645","GO:0034272","phosphatidylinositol 3-kinase complex, class III, type II",3,0,0.03,"1.00000"
"646","GO:0034274","Atg12-Atg5-Atg16 complex",1,0,0.01,"1.00000"
"647","GO:0034357","photosynthetic membrane",226,0,2.34,"1.00000"
"648","GO:0034388","Pwp2p-containing subcomplex of 90S preribosome",5,0,0.05,"1.00000"
"649","GO:0034399","nuclear periphery",12,0,0.12,"1.00000"
"650","GO:0034425","etioplast envelope",1,0,0.01,"1.00000"
"651","GO:0034426","etioplast membrane",1,0,0.01,"1.00000"
"652","GO:0034455","t-UTP complex",1,0,0.01,"1.00000"
"653","GO:0034457","Mpp10 complex",3,0,0.03,"1.00000"
"654","GO:0034515","proteasome storage granule",1,0,0.01,"1.00000"
"655","GO:0034518","RNA cap binding complex",8,0,0.08,"1.00000"
"656","GO:0034657","GID complex",4,0,0.04,"1.00000"
"657","GO:0034663","endoplasmic reticulum chaperone complex",2,0,0.02,"1.00000"
"658","GO:0034705","potassium channel complex",1,0,0.01,"1.00000"
"659","GO:0034708","methyltransferase complex",28,0,0.29,"1.00000"
"660","GO:0034709","methylosome",1,0,0.01,"1.00000"
"661","GO:0034715","pICln-Sm protein complex",3,0,0.03,"1.00000"
"662","GO:0034719","SMN-Sm protein complex",4,0,0.04,"1.00000"
"663","GO:0035032","phosphatidylinositol 3-kinase complex, class III",4,0,0.04,"1.00000"
"664","GO:0035060","brahma complex",1,0,0.01,"1.00000"
"665","GO:0035097","histone methyltransferase complex",19,0,0.2,"1.00000"
"666","GO:0035098","ESC/E(Z) complex",6,0,0.06,"1.00000"
"667","GO:0035101","FACT complex",2,0,0.02,"1.00000"
"668","GO:0035102","PRC1 complex",2,0,0.02,"1.00000"
"669","GO:0035145","exon-exon junction complex",5,0,0.05,"1.00000"
"670","GO:0035267","NuA4 histone acetyltransferase complex",15,0,0.16,"1.00000"
"671","GO:0035339","SPOTS complex",2,0,0.02,"1.00000"
"672","GO:0035371","microtubule plus-end",3,0,0.03,"1.00000"
"673","GO:0035448","extrinsic component of thylakoid membrane",1,0,0.01,"1.00000"
"674","GO:0035452","extrinsic component of plastid membrane",1,0,0.01,"1.00000"
"675","GO:0035550","urease complex",1,0,0.01,"1.00000"
"676","GO:0035618","root hair",9,0,0.09,"1.00000"
"677","GO:0035619","root hair tip",4,0,0.04,"1.00000"
"678","GO:0035657","eRF1 methyltransferase complex",1,0,0.01,"1.00000"
"679","GO:0035658","Mon1-Ccz1 complex",2,0,0.02,"1.00000"
"680","GO:0035838","growing cell tip",9,0,0.09,"1.00000"
"681","GO:0035859","Seh1-associated complex",1,0,0.01,"1.00000"
"682","GO:0035861","site of double-strand break",5,0,0.05,"1.00000"
"683","GO:0036019","endolysosome",1,0,0.01,"1.00000"
"684","GO:0036020","endolysosome membrane",1,0,0.01,"1.00000"
"685","GO:0036387","pre-replicative complex",2,0,0.02,"1.00000"
"686","GO:0036396","RNA N6-methyladenosine methyltransferase complex",3,0,0.03,"1.00000"
"687","GO:0036449","microtubule minus-end",1,0,0.01,"1.00000"
"688","GO:0036452","ESCRT complex",16,0,0.17,"1.00000"
"689","GO:0038201","TOR complex",3,0,0.03,"1.00000"
"690","GO:0042170","plastid membrane",287,0,2.97,"1.00000"
"691","GO:0042406","extrinsic component of endoplasmic reticulum membrane",2,0,0.02,"1.00000"
"692","GO:0042555","MCM complex",8,0,0.08,"1.00000"
"693","GO:0042565","RNA nuclear export complex",1,0,0.01,"1.00000"
"694","GO:0042575","DNA polymerase complex",15,0,0.16,"1.00000"
"695","GO:0042597","periplasmic space",1,0,0.01,"1.00000"
"696","GO:0042644","chloroplast nucleoid",34,0,0.35,"1.00000"
"697","GO:0042645","mitochondrial nucleoid",4,0,0.04,"1.00000"
"698","GO:0042646","plastid nucleoid",40,0,0.41,"1.00000"
"699","GO:0042651","thylakoid membrane",224,0,2.32,"1.00000"
"700","GO:0042709","succinate-CoA ligase complex",2,0,0.02,"1.00000"
"701","GO:0042720","mitochondrial inner membrane peptidase complex",2,0,0.02,"1.00000"
"702","GO:0042721","TIM22 mitochondrial import inner membrane insertion complex",4,0,0.04,"1.00000"
"703","GO:0042735","protein body",3,0,0.03,"1.00000"
"704","GO:0042765","GPI-anchor transamidase complex",5,0,0.05,"1.00000"
"705","GO:0042788","polysomal ribosome",2,0,0.02,"1.00000"
"706","GO:0042807","central vacuole",3,0,0.03,"1.00000"
"707","GO:0043033","isoamylase complex",1,0,0.01,"1.00000"
"708","GO:0043036","starch grain",8,0,0.08,"1.00000"
"709","GO:0043073","germ cell nucleus",4,0,0.04,"1.00000"
"710","GO:0043076","megasporocyte nucleus",5,0,0.05,"1.00000"
"711","GO:0043078","polar nucleus",5,0,0.05,"1.00000"
"712","GO:0043186","P granule",2,0,0.02,"1.00000"
"713","GO:0043189","H4/H2A histone acetyltransferase complex",15,0,0.16,"1.00000"
"714","GO:0043190","ATP-binding cassette (ABC) transporter complex",1,0,0.01,"1.00000"
"715","GO:0043230","extracellular organelle",7,0,0.07,"1.00000"
"716","GO:0043235","receptor complex",1,0,0.01,"1.00000"
"717","GO:0043253","chloroplast ribosome",1,0,0.01,"1.00000"
"718","GO:0043291","RAVE complex",1,0,0.01,"1.00000"
"719","GO:0043527","tRNA methyltransferase complex",4,0,0.04,"1.00000"
"720","GO:0043529","GET complex",4,0,0.04,"1.00000"
"721","GO:0043541","UDP-N-acetylglucosamine transferase complex",1,0,0.01,"1.00000"
"722","GO:0043564","Ku70:Ku80 complex",2,0,0.02,"1.00000"
"723","GO:0043596","nuclear replication fork",13,0,0.13,"1.00000"
"724","GO:0043601","nuclear replisome",11,0,0.11,"1.00000"
"725","GO:0043614","multi-eIF complex",2,0,0.02,"1.00000"
"726","GO:0043625","delta DNA polymerase complex",4,0,0.04,"1.00000"
"727","GO:0043626","PCNA complex",1,0,0.01,"1.00000"
"728","GO:0043667","pollen wall",1,0,0.01,"1.00000"
"729","GO:0043668","exine",1,0,0.01,"1.00000"
"730","GO:0043673","sexine",1,0,0.01,"1.00000"
"731","GO:0043674","columella",1,0,0.01,"1.00000"
"732","GO:0043680","filiform apparatus",3,0,0.03,"1.00000"
"733","GO:0044232","organelle membrane contact site",3,0,0.03,"1.00000"
"734","GO:0044391","ribosomal subunit",147,0,1.52,"1.00000"
"735","GO:0044545","NSL complex",2,0,0.02,"1.00000"
"736","GO:0044599","AP-5 adaptor complex",1,0,0.01,"1.00000"
"737","GO:0044611","nuclear pore inner ring",2,0,0.02,"1.00000"
"738","GO:0044613","nuclear pore central transport channel",4,0,0.04,"1.00000"
"739","GO:0044614","nuclear pore cytoplasmic filaments",1,0,0.01,"1.00000"
"740","GO:0044615","nuclear pore nuclear basket",1,0,0.01,"1.00000"
"741","GO:0044665","MLL1/2 complex",1,0,0.01,"1.00000"
"742","GO:0044796","DNA polymerase processivity factor complex",1,0,0.01,"1.00000"
"743","GO:0044815","DNA packaging complex",16,0,0.17,"1.00000"
"744","GO:0045025","mitochondrial degradosome",2,0,0.02,"1.00000"
"745","GO:0045177","apical part of cell",10,0,0.1,"1.00000"
"746","GO:0045178","basal part of cell",3,0,0.03,"1.00000"
"747","GO:0045202","synapse",1,0,0.01,"1.00000"
"748","GO:0045239","tricarboxylic acid cycle enzyme complex",7,0,0.07,"1.00000"
"749","GO:0045240","dihydrolipoyl dehydrogenase complex",4,0,0.04,"1.00000"
"750","GO:0045252","oxoglutarate dehydrogenase complex",2,0,0.02,"1.00000"
"751","GO:0045254","pyruvate dehydrogenase complex",4,0,0.04,"1.00000"
"752","GO:0045257","succinate dehydrogenase complex (ubiquinone)",5,0,0.05,"1.00000"
"753","GO:0045259","proton-transporting ATP synthase complex",17,0,0.18,"1.00000"
"754","GO:0045261","proton-transporting ATP synthase complex, catalytic core F(1)",9,0,0.09,"1.00000"
"755","GO:0045263","proton-transporting ATP synthase complex, coupling factor F(o)",7,0,0.07,"1.00000"
"756","GO:0045265","proton-transporting ATP synthase, stator stalk",2,0,0.02,"1.00000"
"757","GO:0045271","respiratory chain complex I",36,0,0.37,"1.00000"
"758","GO:0045272","plasma membrane respiratory chain complex I",2,0,0.02,"1.00000"
"759","GO:0045273","respiratory chain complex II",5,0,0.05,"1.00000"
"760","GO:0045275","respiratory chain complex III",9,0,0.09,"1.00000"
"761","GO:0045277","respiratory chain complex IV",5,0,0.05,"1.00000"
