"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"741","GO:0005267","potassium channel activity",10,1,0.85,"0.55053"
"742","GO:0004673","protein histidine kinase activity",10,1,0.85,"0.55053"
"743","GO:0035250","UDP-galactosyltransferase activity",10,1,0.85,"0.55053"
"744","GO:0030295","protein kinase activator activity",10,1,0.85,"0.55053"
"745","GO:0030570","pectate lyase activity",10,1,0.85,"0.55053"
"746","GO:0003954","NADH dehydrogenase activity",10,1,0.85,"0.55053"
"747","GO:0005249","voltage-gated potassium channel activity",10,1,0.85,"0.55053"
"748","GO:0017108","5'-flap endonuclease activity",10,1,0.85,"0.55053"
"749","GO:0051219","phosphoprotein binding",10,1,0.85,"0.55053"
"750","GO:0045182","translation regulator activity",64,5,5.47,"0.55176"
"751","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",24,2,2.05,"0.56015"
"752","GO:0022832","voltage-gated channel activity",25,2,2.14,"0.58270"
"753","GO:0005244","voltage-gated ion channel activity",25,2,2.14,"0.58270"
"754","GO:0042578","phosphoric ester hydrolase activity",221,29,18.87,"0.58387"
"755","GO:0008028","monocarboxylic acid transmembrane transporter activity",13,3,1.11,"0.58443"
"756","GO:0019902","phosphatase binding",11,1,0.94,"0.58509"
"757","GO:0016411","acylglycerol O-acyltransferase activity",11,1,0.94,"0.58509"
"758","GO:0019840","isoprenoid binding",11,1,0.94,"0.58509"
"759","GO:0003680","minor groove of adenine-thymine-rich DNA binding",11,1,0.94,"0.58509"
"760","GO:0016832","aldehyde-lyase activity",11,1,0.94,"0.58509"
"761","GO:0051537","2 iron, 2 sulfur cluster binding",11,1,0.94,"0.58509"
"762","GO:0032934","sterol binding",11,1,0.94,"0.58509"
"763","GO:0015036","disulfide oxidoreductase activity",53,4,4.53,"0.58909"
"764","GO:0016462","pyrophosphatase activity",295,22,25.19,"0.59058"
"765","GO:0030246","carbohydrate binding",98,18,8.37,"0.59603"
"766","GO:0016879","ligase activity, forming carbon-nitrogen bonds",40,3,3.42,"0.60272"
"767","GO:0004527","exonuclease activity",54,4,4.61,"0.60411"
"768","GO:0019205","nucleobase-containing compound kinase activity",26,2,2.22,"0.60438"
"769","GO:0050897","cobalt ion binding",26,2,2.22,"0.60438"
"770","GO:0004518","nuclease activity",123,9,10.5,"0.61002"
"771","GO:0004565","beta-galactosidase activity",12,1,1.02,"0.61699"
"772","GO:0022843","voltage-gated cation channel activity",12,1,1.02,"0.61699"
"773","GO:0031593","polyubiquitin modification-dependent protein binding",12,1,1.02,"0.61699"
"774","GO:0008138","protein tyrosine/serine/threonine phosphatase activity",12,1,1.02,"0.61699"
"775","GO:0003725","double-stranded RNA binding",12,1,1.02,"0.61699"
"776","GO:0005496","steroid binding",12,1,1.02,"0.61699"
"777","GO:0032050","clathrin heavy chain binding",12,1,1.02,"0.61699"
"778","GO:1902936","phosphatidylinositol bisphosphate binding",27,2,2.31,"0.62520"
"779","GO:0003682","chromatin binding",125,9,10.68,"0.62952"
"780","GO:0019887","protein kinase regulator activity",42,3,3.59,"0.63619"
"781","GO:0016829","lyase activity",167,12,14.26,"0.63823"
"782","GO:0005198","structural molecule activity",235,17,20.07,"0.63860"
"783","GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",303,22,25.88,"0.64153"
"784","GO:0140030","modification-dependent protein binding",28,2,2.39,"0.64516"
"785","GO:0003684","damaged DNA binding",28,2,2.39,"0.64516"
"786","GO:0140104","molecular carrier activity",28,2,2.39,"0.64516"
"787","GO:0016835","carbon-oxygen lyase activity",71,5,6.06,"0.64519"
"788","GO:0008353","RNA polymerase II CTD heptapeptide repeat kinase activity",13,1,1.11,"0.64644"
"789","GO:0016682","oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",13,1,1.11,"0.64644"
"790","GO:0008308","voltage-gated anion channel activity",13,1,1.11,"0.64644"
"791","GO:0050145","nucleoside monophosphate kinase activity",13,1,1.11,"0.64644"
"792","GO:0016861","intramolecular oxidoreductase activity, interconverting aldoses and ketoses",13,1,1.11,"0.64644"
"793","GO:0016888","endodeoxyribonuclease activity, producing 5'-phosphomonoesters",13,1,1.11,"0.64644"
"794","GO:0004725","protein tyrosine phosphatase activity",13,1,1.11,"0.64644"
"795","GO:0016817","hydrolase activity, acting on acid anhydrides",304,22,25.96,"0.64768"
"796","GO:0140096","catalytic activity, acting on a protein",1247,157,106.5,"0.65106"
"797","GO:0019207","kinase regulator activity",43,3,3.67,"0.65216"
"798","GO:0101005","deubiquitinase activity",44,3,3.76,"0.66763"
"799","GO:0015078","proton transmembrane transporter activity",73,5,6.23,"0.66952"
"800","GO:0042393","histone binding",73,5,6.23,"0.66952"
"801","GO:0140034","methylation-dependent protein binding",14,1,1.2,"0.67363"
"802","GO:1901149","salicylic acid binding",14,1,1.2,"0.67363"
"803","GO:0003916","DNA topoisomerase activity",14,1,1.2,"0.67363"
"804","GO:0008810","cellulase activity",14,1,1.2,"0.67363"
"805","GO:0140142","nucleocytoplasmic carrier activity",14,1,1.2,"0.67363"
"806","GO:0035064","methylated histone binding",14,1,1.2,"0.67363"
"807","GO:0016597","amino acid binding",14,1,1.2,"0.67363"
"808","GO:1990837","sequence-specific double-stranded DNA binding",438,85,37.41,"0.67960"
"809","GO:0090079","translation regulator activity, nucleic acid binding",60,4,5.12,"0.68690"
"810","GO:0008135","translation factor activity, RNA binding",60,4,5.12,"0.68690"
"811","GO:0016836","hydro-lyase activity",46,3,3.93,"0.69704"
"812","GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives",17,3,1.45,"0.69808"
"813","GO:0004185","serine-type carboxypeptidase activity",15,1,1.28,"0.69873"
"814","GO:0032452","histone demethylase activity",15,1,1.28,"0.69873"
"815","GO:0016679","oxidoreductase activity, acting on diphenols and related substances as donors",15,1,1.28,"0.69873"
"816","GO:0140457","protein demethylase activity",15,1,1.28,"0.69873"
"817","GO:0005315","inorganic phosphate transmembrane transporter activity",15,1,1.28,"0.69873"
"818","GO:0016837","carbon-oxygen lyase activity, acting on polysaccharides",15,1,1.28,"0.69873"
"819","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",76,5,6.49,"0.70390"
"820","GO:0043169","cation binding",808,94,69.01,"0.70993"
"821","GO:0005488","binding",5104,579,435.91,"0.71063"
"822","GO:0019783","ubiquitin-like protein peptidase activity",47,3,4.01,"0.71098"
"823","GO:0016830","carbon-carbon lyase activity",62,4,5.3,"0.71161"
"824","GO:0008374","O-acyltransferase activity",63,9,5.38,"0.71433"
"825","GO:0140318","protein transporter activity",32,2,2.73,"0.71663"
"826","GO:0022884","macromolecule transmembrane transporter activity",32,2,2.73,"0.71663"
"827","GO:0008320","protein transmembrane transporter activity",32,2,2.73,"0.71663"
"828","GO:0016831","carboxy-lyase activity",32,2,2.73,"0.71663"
"829","GO:0019200","carbohydrate kinase activity",19,4,1.62,"0.72094"
"830","GO:0015925","galactosidase activity",16,1,1.37,"0.72190"
"831","GO:0016814","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",16,1,1.37,"0.72190"
"832","GO:0008175","tRNA methyltransferase activity",16,1,1.37,"0.72190"
"833","GO:0003714","transcription corepressor activity",16,1,1.37,"0.72190"
"834","GO:0003730","mRNA 3'-UTR binding",16,1,1.37,"0.72190"
"835","GO:0008266","poly(U) RNA binding",16,1,1.37,"0.72190"
"836","GO:0008236","serine-type peptidase activity",78,5,6.66,"0.72539"
"837","GO:0017171","serine hydrolase activity",78,5,6.66,"0.72539"
"838","GO:1901981","phosphatidylinositol phosphate binding",33,2,2.82,"0.73249"
"839","GO:0019843","rRNA binding",49,3,4.18,"0.73738"
"840","GO:0140323","solute:anion antiporter activity",17,1,1.45,"0.74329"
"841","GO:0070063","RNA polymerase binding",17,1,1.45,"0.74329"
"842","GO:0044183","protein folding chaperone",17,1,1.45,"0.74329"
"843","GO:0070008","serine-type exopeptidase activity",17,1,1.45,"0.74329"
"844","GO:0080043","quercetin 3-O-glucosyltransferase activity",17,1,1.45,"0.74329"
"845","GO:1901682","sulfur compound transmembrane transporter activity",17,1,1.45,"0.74329"
"846","GO:0036094","small molecule binding",599,75,51.16,"0.74710"
"847","GO:0140101","catalytic activity, acting on a tRNA",95,6,8.11,"0.74744"
"848","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",34,2,2.9,"0.74759"
"849","GO:0015079","potassium ion transmembrane transporter activity",35,2,2.99,"0.76195"
"850","GO:0003777","microtubule motor activity",35,2,2.99,"0.76195"
"851","GO:0004843","cysteine-type deubiquitinase activity",35,2,2.99,"0.76195"
"852","GO:0016409","palmitoyltransferase activity",18,1,1.54,"0.76304"
"853","GO:0016853","isomerase activity",159,12,13.58,"0.77318"
"854","GO:0016671","oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",19,1,1.62,"0.78127"
"855","GO:0030145","manganese ion binding",19,1,1.62,"0.78127"
"856","GO:0000217","DNA secondary structure binding",19,1,1.62,"0.78127"
"857","GO:0008187","poly-pyrimidine tract binding",19,1,1.62,"0.78127"
"858","GO:0016791","phosphatase activity",188,25,16.06,"0.78704"
"859","GO:0016651","oxidoreductase activity, acting on NAD(P)H",37,2,3.16,"0.78855"
"860","GO:0004180","carboxypeptidase activity",20,1,1.71,"0.79810"
"861","GO:0004520","endodeoxyribonuclease activity",20,1,1.71,"0.79810"
"862","GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors",20,1,1.71,"0.79810"
"863","GO:0016772","transferase activity, transferring phosphorus-containing groups",704,113,60.13,"0.80089"
"864","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors",71,4,6.06,"0.80510"
"865","GO:0004519","endonuclease activity",71,4,6.06,"0.80510"
"866","GO:0016854","racemase and epimerase activity",23,3,1.96,"0.81307"
"867","GO:0016417","S-acyltransferase activity",21,1,1.79,"0.81363"
"868","GO:0008238","exopeptidase activity",40,2,3.42,"0.82354"
"869","GO:0051540","metal cluster binding",40,2,3.42,"0.82354"
"870","GO:0051536","iron-sulfur cluster binding",40,2,3.42,"0.82354"
"871","GO:0004252","serine-type endopeptidase activity",57,3,4.87,"0.82424"
"872","GO:0000287","magnesium ion binding",57,3,4.87,"0.82424"
"873","GO:0031267","small GTPase binding",22,1,1.88,"0.82797"
"874","GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",41,2,3.5,"0.83399"
"875","GO:0004521","endoribonuclease activity",43,2,3.67,"0.85323"
"876","GO:0008234","cysteine-type peptidase activity",61,3,5.21,"0.85761"
"877","GO:0016407","acetyltransferase activity",75,9,6.41,"0.86039"
"878","GO:0004222","metalloendopeptidase activity",44,2,3.76,"0.86207"
"879","GO:0003774","cytoskeletal motor activity",44,2,3.76,"0.86207"
"880","GO:0051020","GTPase binding",25,1,2.14,"0.86471"
"881","GO:0051539","4 iron, 4 sulfur cluster binding",25,1,2.14,"0.86471"
"882","GO:0043022","ribosome binding",25,1,2.14,"0.86471"
"883","GO:0043021","ribonucleoprotein complex binding",45,2,3.84,"0.87042"
"884","GO:0004176","ATP-dependent peptidase activity",26,1,2.22,"0.87512"
"885","GO:0030276","clathrin binding",26,1,2.22,"0.87512"
"886","GO:0004175","endopeptidase activity",162,9,13.84,"0.88333"
"887","GO:0008233","peptidase activity",255,15,21.78,"0.89010"
"888","GO:0005048","signal sequence binding",28,1,2.39,"0.89361"
"889","GO:0004536","deoxyribonuclease activity",30,1,2.56,"0.90936"
"890","GO:0050661","NADP binding",30,1,2.56,"0.90936"
"891","GO:0008017","microtubule binding",87,4,7.43,"0.90982"
"892","GO:0008168","methyltransferase activity",138,7,11.79,"0.91337"
"893","GO:0008080","N-acetyltransferase activity",31,1,2.65,"0.91634"
"894","GO:0019842","vitamin binding",71,3,6.06,"0.91785"
"895","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity",107,5,9.14,"0.92151"
"896","GO:0003678","DNA helicase activity",33,1,2.82,"0.92873"
"897","GO:0030674","protein-macromolecule adaptor activity",62,10,5.3,"0.93301"
"898","GO:0015631","tubulin binding",94,4,8.03,"0.93718"
"899","GO:0016741","transferase activity, transferring one-carbon groups",147,7,12.55,"0.94096"
"900","GO:0019829","ATPase-coupled cation transmembrane transporter activity",36,1,3.07,"0.94396"
"901","GO:0016875","ligase activity, forming carbon-oxygen bonds",37,1,3.16,"0.94827"
"902","GO:0004812","aminoacyl-tRNA ligase activity",37,1,3.16,"0.94827"
"903","GO:0003735","structural constituent of ribosome",167,8,14.26,"0.94883"
"904","GO:0060090","molecular adaptor activity",69,10,5.89,"0.96164"
"905","GO:0003755","peptidyl-prolyl cis-trans isomerase activity",41,1,3.5,"0.96247"
"906","GO:0008237","metallopeptidase activity",66,2,5.64,"0.96709"
"907","GO:0016859","cis-trans isomerase activity",43,1,3.67,"0.96803"
"908","GO:0008094","ATP-dependent activity, acting on DNA",67,2,5.72,"0.96924"
"909","GO:0008173","RNA methyltransferase activity",44,1,3.76,"0.97049"
"910","GO:1901363","heterocyclic compound binding",2432,257,207.71,"0.97323"
"911","GO:0097159","organic cyclic compound binding",2448,258,209.07,"0.97339"
"912","GO:0016874","ligase activity",129,5,11.02,"0.97397"
"913","GO:0003727","single-stranded RNA binding",46,1,3.93,"0.97486"
"914","GO:0140097","catalytic activity, acting on DNA",148,6,12.64,"0.97495"
"915","GO:0008276","protein methyltransferase activity",49,1,4.18,"0.98024"
"916","GO:0030170","pyridoxal phosphate binding",51,1,4.36,"0.98317"
"917","GO:0070279","vitamin B6 binding",51,1,4.36,"0.98317"
"918","GO:0016887","ATP hydrolysis activity",156,6,13.32,"0.98327"
"919","GO:0003690","double-stranded DNA binding",505,86,43.13,"0.98534"
"920","GO:0140098","catalytic activity, acting on RNA",292,13,24.94,"0.99076"
"921","GO:0003676","nucleic acid binding",1844,183,157.49,"0.99103"
"922","GO:0003697","single-stranded DNA binding",62,1,5.3,"0.99304"
"923","GO:0016779","nucleotidyltransferase activity",91,2,7.77,"0.99417"
"924","GO:0140657","ATP-dependent activity",405,19,34.59,"0.99441"
"925","GO:0008186","ATP-dependent activity, acting on RNA",65,1,5.55,"0.99453"
"926","GO:0003724","RNA helicase activity",65,1,5.55,"0.99453"
"927","GO:0003729","mRNA binding",595,29,50.82,"0.99792"
"928","GO:0140640","catalytic activity, acting on a nucleic acid",433,17,36.98,"0.99959"
"929","GO:0004386","helicase activity",101,1,8.63,"0.99970"
"930","GO:0003723","RNA binding",956,46,81.65,"0.99990"
"931","GO:0019203","carbohydrate phosphatase activity",17,3,1.45,"1.00000"
"932","GO:0019001","guanyl nucleotide binding",67,14,5.72,"1.00000"
"933","GO:0043167","ion binding",1269,157,108.38,"1.00000"
"934","GO:0016730","oxidoreductase activity, acting on iron-sulfur proteins as donors",8,3,0.68,"1.00000"
"935","GO:0008443","phosphofructokinase activity",6,3,0.51,"1.00000"
"936","GO:0032561","guanyl ribonucleotide binding",67,14,5.72,"1.00000"
"937","GO:1901265","nucleoside phosphate binding",486,68,41.51,"1.00000"
"938","GO:0004721","phosphoprotein phosphatase activity",96,15,8.2,"1.00000"
"939","GO:0004722","protein serine/threonine phosphatase activity",74,15,6.32,"1.00000"
"940","GO:0001067","transcription regulatory region nucleic acid binding",423,84,36.13,"1.00000"
"941","GO:0000009","alpha-1,6-mannosyltransferase activity",2,0,0.17,"1.00000"
"942","GO:0000014","single-stranded DNA endodeoxyribonuclease activity",4,0,0.34,"1.00000"
"943","GO:0000026","alpha-1,2-mannosyltransferase activity",3,0,0.26,"1.00000"
"944","GO:0000033","alpha-1,3-mannosyltransferase activity",2,0,0.17,"1.00000"
"945","GO:0000035","acyl binding",3,0,0.26,"1.00000"
"946","GO:0000049","tRNA binding",22,0,1.88,"1.00000"
"947","GO:0000062","fatty-acyl-CoA binding",1,0,0.09,"1.00000"
"948","GO:0000064","L-ornithine transmembrane transporter activity",3,0,0.26,"1.00000"
"949","GO:0000095","S-adenosyl-L-methionine transmembrane transporter activity",5,0,0.43,"1.00000"
"950","GO:0000099","sulfur amino acid transmembrane transporter activity",1,0,0.09,"1.00000"
"951","GO:0000104","succinate dehydrogenase activity",4,0,0.34,"1.00000"
"952","GO:0000107","imidazoleglycerol-phosphate synthase activity",1,0,0.09,"1.00000"
"953","GO:0000121","glycerol-1-phosphatase activity",1,0,0.09,"1.00000"
"954","GO:0000146","microfilament motor activity",8,0,0.68,"1.00000"
"955","GO:0000150","DNA strand exchange activity",4,0,0.34,"1.00000"
"956","GO:0000170","sphingosine hydroxylase activity",1,0,0.09,"1.00000"
"957","GO:0000179","rRNA (adenine-N6,N6-)-dimethyltransferase activity",1,0,0.09,"1.00000"
"958","GO:0000182","rDNA binding",2,0,0.17,"1.00000"
"959","GO:0000210","NAD+ diphosphatase activity",4,0,0.34,"1.00000"
"960","GO:0000213","tRNA-intron endonuclease activity",1,0,0.09,"1.00000"
"961","GO:0000215","tRNA 2'-phosphotransferase activity",1,0,0.09,"1.00000"
"962","GO:0000224","peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity",1,0,0.09,"1.00000"
"963","GO:0000234","phosphoethanolamine N-methyltransferase activity",1,0,0.09,"1.00000"
"964","GO:0000247","C-8 sterol isomerase activity",1,0,0.09,"1.00000"
"965","GO:0000248","C-5 sterol desaturase activity",1,0,0.09,"1.00000"
"966","GO:0000249","C-22 sterol desaturase activity",1,0,0.09,"1.00000"
"967","GO:0000252","C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity",1,0,0.09,"1.00000"
"968","GO:0000254","C-4 methylsterol oxidase activity",4,0,0.34,"1.00000"
"969","GO:0000268","peroxisome targeting sequence binding",3,0,0.26,"1.00000"
"970","GO:0000293","ferric-chelate reductase activity",7,0,0.6,"1.00000"
"971","GO:0000295","adenine nucleotide transmembrane transporter activity",15,0,1.28,"1.00000"
"972","GO:0000309","nicotinamide-nucleotide adenylyltransferase activity",2,0,0.17,"1.00000"
"973","GO:0000400","four-way junction DNA binding",7,0,0.6,"1.00000"
"974","GO:0000403","Y-form DNA binding",1,0,0.09,"1.00000"
"975","GO:0000406","double-strand/single-strand DNA junction binding",1,0,0.09,"1.00000"
"976","GO:0000700","mismatch base pair DNA N-glycosylase activity",1,0,0.09,"1.00000"
"977","GO:0000701","purine-specific mismatch base pair DNA N-glycosylase activity",1,0,0.09,"1.00000"
"978","GO:0000703","oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity",1,0,0.09,"1.00000"
"979","GO:0000773","phosphatidyl-N-methylethanolamine N-methyltransferase activity",1,0,0.09,"1.00000"
"980","GO:0000823","inositol-1,4,5-trisphosphate 6-kinase activity",1,0,0.09,"1.00000"
"981","GO:0000824","inositol tetrakisphosphate 3-kinase activity",1,0,0.09,"1.00000"
"982","GO:0000906","6,7-dimethyl-8-ribityllumazine synthase activity",1,0,0.09,"1.00000"
"983","GO:0000992","RNA polymerase III cis-regulatory region sequence-specific DNA binding",2,0,0.17,"1.00000"
"984","GO:0000993","RNA polymerase II complex binding",11,0,0.94,"1.00000"
"985","GO:0000995","RNA polymerase III general transcription initiation factor activity",1,0,0.09,"1.00000"
"986","GO:0001006","RNA polymerase III type 3 promoter sequence-specific DNA binding",2,0,0.17,"1.00000"
"987","GO:0001016","RNA polymerase III transcription regulatory region sequence-specific DNA binding",2,0,0.17,"1.00000"
"988","GO:0001042","RNA polymerase I core binding",1,0,0.09,"1.00000"
"989","GO:0001054","RNA polymerase I activity",1,0,0.09,"1.00000"
"990","GO:0001055","RNA polymerase II activity",2,0,0.17,"1.00000"
"991","GO:0001056","RNA polymerase III activity",1,0,0.09,"1.00000"
"992","GO:0001091","RNA polymerase II general transcription initiation factor binding",2,0,0.17,"1.00000"
"993","GO:0001093","TFIIB-class transcription factor binding",1,0,0.09,"1.00000"
"994","GO:0001096","TFIIF-class transcription factor complex binding",1,0,0.09,"1.00000"
"995","GO:0001098","basal transcription machinery binding",13,0,1.11,"1.00000"
"996","GO:0001099","basal RNA polymerase II transcription machinery binding",13,0,1.11,"1.00000"
"997","GO:0001163","RNA polymerase I transcription regulatory region sequence-specific DNA binding",2,0,0.17,"1.00000"
"998","GO:0001164","RNA polymerase I core promoter sequence-specific DNA binding",2,0,0.17,"1.00000"
"999","GO:0001181","RNA polymerase I general transcription initiation factor activity",1,0,0.09,"1.00000"
"1000","GO:0001217","DNA-binding transcription repressor activity",2,0,0.17,"1.00000"
"1001","GO:0001409","guanine nucleotide transmembrane transporter activity",2,0,0.17,"1.00000"
"1002","GO:0001530","lipopolysaccharide binding",1,0,0.09,"1.00000"
"1003","GO:0001671","ATPase activator activity",5,0,0.43,"1.00000"
"1004","GO:0001716","L-amino-acid oxidase activity",1,0,0.09,"1.00000"
"1005","GO:0001729","ceramide kinase activity",1,0,0.09,"1.00000"
"1006","GO:0001734","mRNA (N6-adenosine)-methyltransferase activity",1,0,0.09,"1.00000"
"1007","GO:0001735","prenylcysteine oxidase activity",1,0,0.09,"1.00000"
"1008","GO:0001872","(1->3)-beta-D-glucan binding",2,0,0.17,"1.00000"
"1009","GO:0001882","nucleoside binding",4,0,0.34,"1.00000"
"1010","GO:0002054","nucleobase binding",1,0,0.09,"1.00000"
"1011","GO:0002058","uracil binding",1,0,0.09,"1.00000"
"1012","GO:0002061","pyrimidine nucleobase binding",1,0,0.09,"1.00000"
"1013","GO:0002151","G-quadruplex RNA binding",1,0,0.09,"1.00000"
"1014","GO:0002161","aminoacyl-tRNA editing activity",10,0,0.85,"1.00000"
"1015","GO:0002953","5'-deoxynucleotidase activity",2,0,0.17,"1.00000"
"1016","GO:0003681","bent DNA binding",1,0,0.09,"1.00000"
"1017","GO:0003688","DNA replication origin binding",11,0,0.94,"1.00000"
"1018","GO:0003689","DNA clamp loader activity",7,0,0.6,"1.00000"
"1019","GO:0003691","double-stranded telomeric DNA binding",3,0,0.26,"1.00000"
"1020","GO:0003711","transcription elongation factor activity",1,0,0.09,"1.00000"
"1021","GO:0003720","telomerase activity",1,0,0.09,"1.00000"
"1022","GO:0003721","telomerase RNA reverse transcriptase activity",1,0,0.09,"1.00000"
"1023","GO:0003746","translation elongation factor activity",9,0,0.77,"1.00000"
"1024","GO:0003747","translation release factor activity",8,0,0.68,"1.00000"
"1025","GO:0003785","actin monomer binding",4,0,0.34,"1.00000"
"1026","GO:0003796","lysozyme activity",1,0,0.09,"1.00000"
"1027","GO:0003831","beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity",1,0,0.09,"1.00000"
"1028","GO:0003837","beta-ureidopropionase activity",1,0,0.09,"1.00000"
"1029","GO:0003838","sterol 24-C-methyltransferase activity",1,0,0.09,"1.00000"
"1030","GO:0003839","gamma-glutamylcyclotransferase activity",1,0,0.09,"1.00000"
"1031","GO:0003842","1-pyrroline-5-carboxylate dehydrogenase activity",1,0,0.09,"1.00000"
"1032","GO:0003844","1,4-alpha-glucan branching enzyme activity",2,0,0.17,"1.00000"
"1033","GO:0003846","2-acylglycerol O-acyltransferase activity",1,0,0.09,"1.00000"
"1034","GO:0003848","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity",1,0,0.09,"1.00000"
"1035","GO:0003849","3-deoxy-7-phosphoheptulonate synthase activity",3,0,0.26,"1.00000"
"1036","GO:0003852","2-isopropylmalate synthase activity",1,0,0.09,"1.00000"
"1037","GO:0003854","3-beta-hydroxy-delta5-steroid dehydrogenase activity",3,0,0.26,"1.00000"
"1038","GO:0003855","3-dehydroquinate dehydratase activity",1,0,0.09,"1.00000"
"1039","GO:0003856","3-dehydroquinate synthase activity",1,0,0.09,"1.00000"
"1040","GO:0003857","3-hydroxyacyl-CoA dehydrogenase activity",3,0,0.26,"1.00000"
"1041","GO:0003860","3-hydroxyisobutyryl-CoA hydrolase activity",5,0,0.43,"1.00000"
"1042","GO:0003861","3-isopropylmalate dehydratase activity",1,0,0.09,"1.00000"
"1043","GO:0003862","3-isopropylmalate dehydrogenase activity",1,0,0.09,"1.00000"
"1044","GO:0003863","3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity",2,0,0.17,"1.00000"
"1045","GO:0003865","3-oxo-5-alpha-steroid 4-dehydrogenase activity",2,0,0.17,"1.00000"
"1046","GO:0003866","3-phosphoshikimate 1-carboxyvinyltransferase activity",1,0,0.09,"1.00000"
"1047","GO:0003867","4-aminobutyrate transaminase activity",2,0,0.17,"1.00000"
"1048","GO:0003868","4-hydroxyphenylpyruvate dioxygenase activity",1,0,0.09,"1.00000"
"1049","GO:0003871","5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity",2,0,0.17,"1.00000"
"1050","GO:0003873","6-phosphofructo-2-kinase activity",1,0,0.09,"1.00000"
"1051","GO:0003876","AMP deaminase activity",1,0,0.09,"1.00000"
"1052","GO:0003878","ATP citrate synthase activity",2,0,0.17,"1.00000"
"1053","GO:0003879","ATP phosphoribosyltransferase activity",1,0,0.09,"1.00000"
"1054","GO:0003880","protein C-terminal carboxyl O-methyltransferase activity",2,0,0.17,"1.00000"
"1055","GO:0003881","CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity",1,0,0.09,"1.00000"
"1056","GO:0003883","CTP synthase activity",2,0,0.17,"1.00000"
"1057","GO:0003885","D-arabinono-1,4-lactone oxidase activity",1,0,0.09,"1.00000"
"1058","GO:0003886","DNA (cytosine-5-)-methyltransferase activity",4,0,0.34,"1.00000"
"1059","GO:0003887","DNA-directed DNA polymerase activity",17,0,1.45,"1.00000"
"1060","GO:0003896","DNA primase activity",1,0,0.09,"1.00000"
"1061","GO:0003899","DNA-directed 5'-3' RNA polymerase activity",25,0,2.14,"1.00000"
"1062","GO:0003904","deoxyribodipyrimidine photo-lyase activity",5,0,0.43,"1.00000"
"1063","GO:0003909","DNA ligase activity",4,0,0.34,"1.00000"
"1064","GO:0003910","DNA ligase (ATP) activity",4,0,0.34,"1.00000"
"1065","GO:0003913","DNA photolyase activity",6,0,0.51,"1.00000"
"1066","GO:0003914","DNA (6-4) photolyase activity",1,0,0.09,"1.00000"
"1067","GO:0003917","DNA topoisomerase type I (single strand cut, ATP-independent) activity",4,0,0.34,"1.00000"
"1068","GO:0003919","FMN adenylyltransferase activity",3,0,0.26,"1.00000"
"1069","GO:0003921","GMP synthase activity",2,0,0.17,"1.00000"
"1070","GO:0003922","GMP synthase (glutamine-hydrolyzing) activity",2,0,0.17,"1.00000"
"1071","GO:0003923","GPI-anchor transamidase activity",1,0,0.09,"1.00000"
"1072","GO:0003933","GTP cyclohydrolase activity",4,0,0.34,"1.00000"
"1073","GO:0003934","GTP cyclohydrolase I activity",1,0,0.09,"1.00000"
"1074","GO:0003935","GTP cyclohydrolase II activity",3,0,0.26,"1.00000"
"1075","GO:0003937","IMP cyclohydrolase activity",1,0,0.09,"1.00000"
"1076","GO:0003938","IMP dehydrogenase activity",1,0,0.09,"1.00000"
"1077","GO:0003941","L-serine ammonia-lyase activity",2,0,0.17,"1.00000"
"1078","GO:0003942","N-acetyl-gamma-glutamyl-phosphate reductase activity",1,0,0.09,"1.00000"
"1079","GO:0003948","N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity",1,0,0.09,"1.00000"
"1080","GO:0003949","1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity",1,0,0.09,"1.00000"
"1081","GO:0003950","NAD+ ADP-ribosyltransferase activity",4,0,0.34,"1.00000"
"1082","GO:0003951","NAD+ kinase activity",4,0,0.34,"1.00000"
"1083","GO:0003952","NAD+ synthase (glutamine-hydrolyzing) activity",1,0,0.09,"1.00000"
"1084","GO:0003955","NAD(P)H dehydrogenase (quinone) activity",12,0,1.02,"1.00000"
