"gene_ID","AT_gene_id","annotation"
"Dm_00008983-RA","AT5G65950.1","| Symbols: ROG2, TRAPPC11 | Response to Oligogalacturonide-2 | chr5:26380290-26384960 FORWARD LENGTH=1190"
"Dm_00008854-RA","AT1G25580.1","| Symbols: SOG1, ANAC008 | Arabidopsis NAC domain containing protein 8, SUPPRESSOR OF GAMMA RADIATION 1 | chr1:8997064-8999600 REVERSE LENGTH=449"
"Dm_00008856-RA","AT1G68830.1","| Symbols: STN7 | STT7 homolog STN7 | chr1:25872654-25875473 REVERSE LENGTH=562"
"Dm_00009402-RA","AT1G29940.1","| Symbols: NRPA2 | nuclear RNA polymerase A2 | chr1:10479322-10486670 REVERSE LENGTH=1178"
"Dm_00009334-RA","AT3G04380.1","| Symbols: SDG31, SUVR4 | SET DOMAIN PROTEIN 31 | chr3:1161602-1164539 FORWARD LENGTH=492"
"Dm_00009333-RA","AT5G18520.1","| Symbols: Cand7, 7TM1 | candidate G-protein Coupled Receptor 7 | chr5:6145027-6146349 FORWARD LENGTH=440"
"Dm_00016852-RA","AT1G75460.1","| Symbols: no symbol available | no full name available | chr1:28327986-28328822 FORWARD LENGTH=278"
"Dm_00011753-RA","AT5G47010.1","| Symbols: UPF1, LBA1, ATUPF1 | UP-FRAMESHIFT1, LOW-LEVEL BETA-AMYLASE 1 | chr5:19072009-19078856 FORWARD LENGTH=1254"
"Dm_00011896-RA","AT5G65460.4","| Symbols: KCA2, KAC2 | kinesin CDKA ;1 associated 2, kinesin like protein for actin based chloroplast movement 2 | chr5:26161831-26169001 REVERSE LENGTH=1267"
"Dm_00011550-RA","AT2G03810.7","| Symbols: no symbol available | no full name available | chr2:1162703-1164286 FORWARD LENGTH=439"
"Dm_00011061-RA","AT1G48480.1","| Symbols: RKL1 | receptor-like kinase 1 | chr1:17918475-17920743 FORWARD LENGTH=655"
"Dm_00011717-RA","AT1G08130.1","| Symbols: ATLIG1, LIG1 | DNA ligase 1 | chr1:2542913-2547815 REVERSE LENGTH=790"
"Dm_00009199-RA","AT1G16610.7","| Symbols: RNPS1, SR45, AtSR45 | arginine/serine-rich 45 | chr1:5676278-5678686 REVERSE LENGTH=388"
"Dm_00010384-RA","AT4G04850.2","| Symbols: KEA3, ATKEA3 | K+ efflux antiporter 3 | chr4:2453174-2457490 FORWARD LENGTH=776"
"Dm_00011430-RA","AT1G68690.3","| Symbols: PERK9, AtPERK9 | proline-rich extensin-like receptor kinase 9 | chr1:25789192-25791886 FORWARD LENGTH=708"
"Dm_00011703-RA","AT5G49555.1","| Symbols: no symbol available | no full name available | chr5:20107411-20110602 REVERSE LENGTH=556"
"Dm_00011024-RA","AT1G71710.2","| Symbols: no symbol available | no full name available | chr1:26973796-26976747 REVERSE LENGTH=655"
"Dm_00008673-RA","AT1G53190.2","| Symbols: TEAR1, CTL01 | TIE1-ASSOCIATED 33 RING-TYPE E3 LIGASE 1 | chr1:19838072-19840003 FORWARD LENGTH=494"
"Dm_00009687-RA","AT3G14470.2","| Symbols: no symbol available | no full name available | chr3:4857940-4861104 FORWARD LENGTH=1054"
"Dm_00007990-RA","AT5G49740.1","| Symbols: ATFRO7, FRO7 | ferric reduction oxidase 7, FERRIC REDUCTION OXIDASE 7 | chr5:20205549-20208628 REVERSE LENGTH=747"
"Dm_00006952-RA","AT2G03890.1","| Symbols: UBDK GAMMA 7, ATPI4K GAMMA 7, PI4K GAMMA 7 | UBIQUITIN-LIKE DOMAIN KINASE GAMMA 7, phosphoinositide 4-kinase gamma 7 | chr2:1186199-1188151 FORWARD LENGTH=650"
"Dm_00006954-RA","AT5G03490.1","| Symbols: UGT89A2 | UDP glycosyltransferase 89A2 | chr5:871550-872947 FORWARD LENGTH=465"
"Dm_00009549-RA","AT2G17510.1","| Symbols: RRP44A, AtRRP44A, EMB2763 | Rrp44 homolog A, EMBRYO DEFECTIVE 2763 | chr2:7609395-7615881 REVERSE LENGTH=933"
"Dm_00009085-RA","AT4G03020.3","| Symbols: no symbol available | no full name available | chr4:1331704-1334472 REVERSE LENGTH=493"
"Dm_00007907-RA","AT3G16260.1","| Symbols: TRZ4 | tRNAse Z4 | chr3:5509397-5513118 FORWARD LENGTH=942"
"Dm_00006395-RA","AT1G76920.1","| Symbols: BAF1 |  | chr1:28892295-28893419 FORWARD LENGTH=374"
"Dm_00007947-RA","AT2G04360.1","| Symbols: no symbol available | no full name available | chr2:1519645-1521030 REVERSE LENGTH=320"
"Dm_00008251-RA","AT4G10180.1","| Symbols: DET1, FUS2, ATDET1 | DE-ETIOLATED 1, FUSCA 2 | chr4:6346543-6349146 FORWARD LENGTH=543"
"Dm_00009761-RA","AT4G34450.1","| Symbols: gamma2-COP | gamma2 Coat Protein | chr4:16471956-16476795 FORWARD LENGTH=886"
"Dm_00008935-RA","AT3G59770.2","| Symbols: AtSAC9, MUR11, SAC9 | ARABIDOPSIS THALIANA SUPPRESSOR OF ACTIN 9, SUPPRESSOR OF ACTIN 9, MURUS 11 | chr3:22079281-22084785 REVERSE LENGTH=1405"
"Dm_00008933-RA","AT3G59770.1","| Symbols: AtSAC9, MUR11, SAC9 | ARABIDOPSIS THALIANA SUPPRESSOR OF ACTIN 9, SUPPRESSOR OF ACTIN 9, MURUS 11 | chr3:22079281-22085674 REVERSE LENGTH=1630"
"Dm_00008937-RA","AT1G73400.1","| Symbols: no symbol available | no full name available | chr1:27598106-27599812 FORWARD LENGTH=568"
"Dm_00008722-RA","AT5G62740.1","| Symbols: AtHIR4, HIR4, HIR1, ATHIR1 | hypersensitive induced reaction 4, HYPERSENSITIVE-INDUCED RESPONSE PROTEIN 1 | chr5:25201320-25202535 FORWARD LENGTH=286"
"Dm_00008376-RA","AT4G11400.2","| Symbols: no symbol available | no full name available | chr4:6938717-6940539 FORWARD LENGTH=573"
"Dm_00008701-RA","AT4G08540.1","| Symbols: ATG14b | Beclin 1-associated autophagy-related key regulator 14b | chr4:5433760-5436326 FORWARD LENGTH=473"
"Dm_00008700-RA","AT4G08540.1","| Symbols: ATG14b | Beclin 1-associated autophagy-related key regulator 14b | chr4:5433760-5436326 FORWARD LENGTH=473"
"Dm_00008320-RA","AT2G37240.1","| Symbols: no symbol available | no full name available | chr2:15640235-15641720 REVERSE LENGTH=248"
"Dm_00008834-RA","AT3G56650.1","| Symbols: PPD6 | PsbP-domain protein 6 | chr3:20984807-20985913 FORWARD LENGTH=262"
"Dm_00008569-RA","AT3G17850.1","| Symbols: IREH1 | ncomplete Root Hair Elongation 1 | chr3:6109854-6116245 REVERSE LENGTH=1296"
"Dm_00008318-RA","AT1G79090.3","| Symbols: PAT1 | Arabidopsis homolog of yeast PAT1 | chr1:29749551-29752945 REVERSE LENGTH=793"
"Dm_00008807-RA","AT5G58470.2","| Symbols: TAF15b | TBP-associated factor 15B | chr5:23638566-23640854 REVERSE LENGTH=422"
"Dm_00008047-RA","AT4G19540.1","| Symbols: INDL, INDH | IND1(iron-sulfur protein required for NADH dehydrogenase)-like, iron-sulfur protein required for NADH dehydrogenase | chr4:10657517-10659094 FORWARD LENGTH=313"
"Dm_00008049-RA","AT3G04610.4","| Symbols: FLK | flowering locus KH domain | chr3:1250762-1254272 REVERSE LENGTH=553"
"Dm_00008571-RA","AT5G64290.1","| Symbols: DCT, DIT2.1 | dicarboxylate transport 2.1 | chr5:25714495-25716642 REVERSE LENGTH=563"
"Dm_00008817-RA","AT5G63200.1","| Symbols: no symbol available | no full name available | chr5:25349043-25352899 FORWARD LENGTH=649"
"Dm_00008418-RA","AT1G70070.1","| Symbols: ISE2, EMB25, PDE317, 115J-4A | INCREASED SIZE EXCLUSION LIMIT 2, PIGMENT DEFECTIVE 317, EMBRYO DEFECTIVE 25 | chr1:26390016-26394148 REVERSE LENGTH=1171"
"Dm_00006752-RA","AT3G28720.1","| Symbols: no symbol available | no full name available | chr3:10782276-10784339 FORWARD LENGTH=687"
"Dm_00008255-RA","AT5G02280.1","| Symbols: TRAPPC4 |  | chr5:469377-470129 FORWARD LENGTH=141"
"Dm_00007253-RA","AT1G68570.1","| Symbols: NPF3.1, AtNPF3.1 | NRT1/ PTR family 3.1 | chr1:25746811-25750110 FORWARD LENGTH=596"
"Dm_00008975-RA","AT1G72390.2","| Symbols: PHL | PHYTOCHROME-DEPENDENT LATE-FLOWERING | chr1:27245455-27251218 FORWARD LENGTH=1325"
"Dm_00008136-RA","AT3G54380.1","| Symbols: SAC3C, AtSAC3C | yeast Sac3 homolog C | chr3:20133985-20136752 REVERSE LENGTH=406"
"Dm_00008133-RA","AT3G02680.1","| Symbols: ATNBS1, NBS1 | nijmegen breakage syndrome 1 | chr3:576378-579226 FORWARD LENGTH=542"
"Dm_00008149-RA","AT3G52260.2","| Symbols: no symbol available | no full name available | chr3:19383452-19386440 REVERSE LENGTH=369"
"Dm_00008151-RA","AT3G52250.2","| Symbols: PWR | POWERDRESS | chr3:19376629-19383100 FORWARD LENGTH=1656"
"Dm_00008150-RA","AT3G52250.2","| Symbols: PWR | POWERDRESS | chr3:19376629-19383100 FORWARD LENGTH=1656"
"Dm_00007438-RA","AT4G33630.3","| Symbols: EX1 | EXECUTER1 | chr4:16155560-16159094 FORWARD LENGTH=684"
"Dm_00008454-RA","AT2G38280.2","| Symbols: ATAMPD, FAC1 | ADENOSINE 5'-MONOPHOSPHATE DEAMINASE, EMBRYONIC FACTOR1 | chr2:16033767-16038793 REVERSE LENGTH=839"
"Dm_00007808-RA","AT2G39970.1","| Symbols: PXN, APEM3, PMP38 | peroxisomal NAD carrier, peroxisomal membrane protein 38, ABERRANT PEROXISOME MORPHOLOGY 3 | chr2:16684026-16686392 REVERSE LENGTH=331"
"Dm_00007809-RA","AT5G64580.1","| Symbols: FtsHi4, EMB3144 | EMBRYO DEFECTIVE 3144, FtsH (filamentation-temperature-sensitive protein H) inactive 4 | chr5:25817391-25821465 REVERSE LENGTH=855"
"Dm_00007653-RA","AT1G71860.3","| Symbols: PTP1, ATPTP1 | protein tyrosine phosphatase 1 | chr1:27026866-27028675 FORWARD LENGTH=340"
"Dm_00006466-RA","AT4G21450.2","| Symbols: no symbol available | no full name available | chr4:11426136-11427439 FORWARD LENGTH=212"
"Dm_00007738-RA","AT1G33270.2","| Symbols: no symbol available | no full name available | chr1:12068823-12070157 REVERSE LENGTH=287"
"Dm_00007899-RA","AT5G65430.3","| Symbols: 14-3-3KAPPA, GRF8, AtMIN10, GF14 KAPPA | general regulatory factor 8, 14-3-3 PROTEIN G-BOX FACTOR14 KAPPA | chr5:26148630-26150255 REVERSE LENGTH=260"
"Dm_00008997-RA","AT4G12570.1","| Symbols: UPL5 | ubiquitin protein ligase 5 | chr4:7445585-7448819 FORWARD LENGTH=873"
"Dm_00007406-RA","AT3G55020.1","| Symbols: no symbol available | no full name available | chr3:20389178-20394713 REVERSE LENGTH=819"
"Dm_00007407-RA","AT3G55040.1","| Symbols: GSTL2 | glutathione transferase lambda 2 | chr3:20398718-20400305 REVERSE LENGTH=292"
"Dm_00021086-RA","AT1G72320.4","| Symbols: PUM23, APUM23 | pumilio 23 | chr1:27228984-27232580 REVERSE LENGTH=753"
"Dm_00005317-RA","AT5G47090.2","| Symbols: no symbol available | no full name available | chr5:19127274-19128493 FORWARD LENGTH=310"
"Dm_00005319-RA","AT3G51050.1","| Symbols: NERD1 | NEW ENHANCER of ROOT DWARFISM1 | chr3:18954023-18957698 FORWARD LENGTH=698"
"Dm_00006723-RA","AT4G33090.1","| Symbols: APM1, ATAPM1 | AMINOPEPTIDASE M1, aminopeptidase M1 | chr4:15965915-15970418 REVERSE LENGTH=879"
"Dm_00006046-RA","AT5G19900.5","| Symbols: no symbol available | no full name available | chr5:6728561-6730045 REVERSE LENGTH=494"
"Dm_00006047-RA","AT1G51110.1","| Symbols: FBN10 | FIBRILLIN10 | chr1:18935380-18937484 FORWARD LENGTH=409"
"Dm_00005670-RA","AT4G24540.1","| Symbols: AGL24 | AGAMOUS-like 24 | chr4:12671160-12673645 REVERSE LENGTH=220"
"Dm_00007256-RA","AT1G51130.1","| Symbols: Nse4A |  | chr1:18939480-18941560 REVERSE LENGTH=403"
"Dm_00006792-RA","AT1G59990.1","| Symbols: HS3, EMB3108, RH22 | EMBRYO DEFECTIVE 3108, HEAVY SEED 3, RNA helicase 22 | chr1:22090369-22092885 REVERSE LENGTH=581"
"Dm_00006091-RA","AT5G60970.1","| Symbols: TCP5 | ""TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 5"" | chr5:24535570-24536652 REVERSE LENGTH=360"
"Dm_00006266-RA","AT3G27750.1","| Symbols: THA8, EMB3123 | EMBRYO DEFECTIVE 3123, Thylakoid Assembly 8 | chr3:10284820-10285488 FORWARD LENGTH=222"
"Dm_00005737-RA","AT1G77280.2","| Symbols: no symbol available | no full name available | chr1:29031468-29034574 REVERSE LENGTH=753"
"Dm_00005910-RA","AT2G40460.1","| Symbols: no symbol available | no full name available | chr2:16897123-16901171 FORWARD LENGTH=583"
"Dm_00007545-RA","AT1G76700.1","| Symbols: no symbol available | no full name available | chr1:28780619-28783022 REVERSE LENGTH=398"
"Dm_00007546-RA","AT1G76460.1","| Symbols: no symbol available | no full name available | chr1:28686932-28688506 REVERSE LENGTH=285"
"Dm_00007150-RA","AT5G02310.3","| Symbols: GED1, PRT6 | proteolysis 6, Greening after Extended Darkness 1 | chr5:474279-482552 FORWARD LENGTH=2006"
"Dm_00006585-RA","AT1G22870.1","| Symbols: SCYL2A |  | chr1:8089501-8094173 FORWARD LENGTH=913"
"Dm_00006743-RA","AT3G25840.1","| Symbols: PRP4KA | PRP4 KINASE A | chr3:9452993-9457446 REVERSE LENGTH=935"
"Dm_00006746-RA","AT4G10620.1","| Symbols: no symbol available | no full name available | chr4:6564297-6566402 FORWARD LENGTH=597"
"Dm_00006645-RA","AT3G07700.4","| Symbols: abc1k7, SIA1, AtSIA1 | salt-induced ABC1 kinase 1 | chr3:2459696-2463241 REVERSE LENGTH=695"
"Dm_00006653-RA","AT4G12710.1","| Symbols: no symbol available | no full name available | chr4:7485040-7486733 REVERSE LENGTH=402"
"Dm_00005740-RA","AT1G32340.1","| Symbols: NHL8 | NDR1/HIN1-like 8 | chr1:11663462-11666037 REVERSE LENGTH=688"
"Dm_00006626-RA","AT1G67900.6","| Symbols: NPY8 |  | chr1:25467737-25469888 FORWARD LENGTH=631"
"Dm_00006271-RA","AT1G34340.1","| Symbols: no symbol available | no full name available | chr1:12530936-12534031 FORWARD LENGTH=530"
"Dm_00006275-RA","AT1G34260.3","| Symbols: FAB1D | FORMS APLOID AND BINUCLEATE CELLS 1A | chr1:12485967-12491799 FORWARD LENGTH=1456"
"Dm_00006571-RA","AT1G04620.1","| Symbols: HCAR | 7-hydroxymethyl chlorophyll a (HMChl) reductase | chr1:1282869-1286492 REVERSE LENGTH=462"
"Dm_00006244-RA","AT3G06130.1","| Symbols: AtHMP25 | HEAVY METAL ASSOCIATED PROTEIN 25 | chr3:1853048-1854673 REVERSE LENGTH=473"
"Dm_00017180-RA","AT4G37480.1","| Symbols: no symbol available | no full name available | chr4:17619261-17621596 FORWARD LENGTH=531"
"Dm_00018436-RA","AT1G74470.1","| Symbols: no symbol available | no full name available | chr1:27991248-27992845 FORWARD LENGTH=467"
"Dm_00017505-RA","AT4G12290.1","| Symbols: CuAO | Copper Amine Oxidase | chr4:7304434-7306973 FORWARD LENGTH=741"
"Dm_00018626-RA","AT1G24330.2","| Symbols: PUB6 |  | chr1:8631779-8634835 FORWARD LENGTH=771"
"Dm_00018552-RA","AT4G17570.3","| Symbols: GATA26 | GATA transcription factor 26 | chr4:9784329-9786974 REVERSE LENGTH=514"
"Dm_00018717-RA","AT5G06690.1","| Symbols: TrxL2.1, WCRKC1 | Trx-like 2.1, WCRKC thioredoxin 1 | chr5:2060651-2061956 REVERSE LENGTH=210"
"Dm_00014750-RA","AT3G26580.1","| Symbols: no symbol available | no full name available | chr3:9758933-9760349 FORWARD LENGTH=350"
"Dm_00018723-RA","AT1G24460.1","| Symbols: TNO1 | TGN-localized SYP41 interacting protein | chr1:8666072-8672338 FORWARD LENGTH=1807"
"Dm_00016923-RA","AT4G03260.4","| Symbols: MASP1 | Microtubule Associated Stress Protein 1 | chr4:1429092-1431431 FORWARD LENGTH=677"
"Dm_00018596-RA","AT4G01970.2","| Symbols: RS4, AtSTS, STS | raffinose synthase 4, stachyose synthase | chr4:854073-857094 REVERSE LENGTH=923"
"Dm_00018797-RA","AT3G01360.2","| Symbols: no symbol available | no full name available | chr3:137772-138731 REVERSE LENGTH=319"
"Dm_00017117-RA","AT1G22850.2","| Symbols: no symbol available | no full name available | chr1:8081181-8082816 REVERSE LENGTH=298"
"Dm_00018810-RA","AT3G19190.3","| Symbols: ATG2, ATATG2, PEUP1 | PEROXISOME UNUSUAL POSITIONING 1, AUTOPHAGY 2 | chr3:6639879-6648274 FORWARD LENGTH=1892"
"Dm_00018639-RA","AT5G66080.1","| Symbols: APD9, FGT2 | Arabidopsis Pp2c clade D 9, FORGETTER2 | chr5:26423577-26425031 REVERSE LENGTH=385"
"Dm_00015022-RA","AT4G08920.1","| Symbols: OOP2, BLU1, ATCRY1, CRY1, HY4 | ELONGATED HYPOCOTYL 4, cryptochrome 1, BLUE LIGHT UNINHIBITED 1, OUT OF PHASE 2 | chr4:5724260-5726905 FORWARD LENGTH=681"
"Dm_00014877-RA","AT5G39840.1","| Symbols: no symbol available | no full name available | chr5:15946769-15949186 FORWARD LENGTH=776"
"Dm_00013281-RA","AT1G04200.1","| Symbols: no symbol available | no full name available | chr1:1109676-1113875 FORWARD LENGTH=732"
"Dm_00011891-RA","AT2G38040.2","| Symbols: CAC3 | acetyl Co-enzyme a carboxylase carboxyltransferase alpha subunit | chr2:15917612-15920749 FORWARD LENGTH=769"
"Dm_00010572-RA","AT1G17050.1","| Symbols: AtSPS2, SPS2 | solanesyl diphosphate synthase 2 | chr1:5829289-5831215 FORWARD LENGTH=417"
"Dm_00011071-RA","AT1G71460.1","| Symbols: no symbol available | no full name available | chr1:26928247-26930316 REVERSE LENGTH=689"
"Dm_00011158-RA","AT2G41900.1","| Symbols: DEG9, OXS2, TZF7 | tandem zinc finger protein 7, OXIDATIVE STRESS 2 | chr2:17491352-17493502 FORWARD LENGTH=716"
"Dm_00010116-RA","AT2G35320.1","| Symbols: EYA, ATEYA | EYES ABSENT homolog | chr2:14867074-14868387 REVERSE LENGTH=307"
"Dm_00010846-RA","AT5G42765.1","| Symbols: no symbol available | no full name available | chr5:17150505-17151641 REVERSE LENGTH=229"
"Dm_00010852-RA","AT3G12203.3","| Symbols: scpl17 | serine carboxypeptidase-like 17 | chr3:3891357-3894346 REVERSE LENGTH=416"
"Dm_00010849-RA","AT5G42760.1","| Symbols: no symbol available | no full name available | chr5:17148953-17150105 FORWARD LENGTH=348"
"Dm_00010688-RA","AT5G14610.5","| Symbols: RH46 | RNA Helicase 46 | chr5:4711247-4714713 FORWARD LENGTH=652"
"Dm_00010341-RA","AT1G77090.1","| Symbols: no symbol available | no full name available | chr1:28960576-28961875 REVERSE LENGTH=260"
"Dm_00011132-RA","AT1G32220.1","| Symbols: no symbol available | no full name available | chr1:11608038-11609591 FORWARD LENGTH=296"
"Dm_00011571-RA","AT3G56680.1","| Symbols: no symbol available | no full name available | chr3:20991537-20993446 FORWARD LENGTH=353"
"Dm_00010570-RA","AT2G20190.1","| Symbols: ATCLASP, CLASP | CLIP-associated protein, CLIP-ASSOCIATED PROTEIN | chr2:8711862-8718813 REVERSE LENGTH=1439"
"Dm_00010181-RA","AT3G58460.2","| Symbols: ATRBL11, RBL15, ATRBL15, RBL11 | RHOMBOID-like protein 15, rhomboid-like protein 11, ARABIDOPSIS RHOMBOID-LIKE PROTEIN 11 | chr3:21623374-21626642 REVERSE LENGTH=426"
"Dm_00010732-RA","AT2G42070.2","| Symbols: ATNUDT23, NUDX23, ATNUDX23 | nudix hydrolase homolog 23, ARABIDOPSIS THALIANA NUDIX HYDROLASE HOMOLOG 23 | chr2:17549800-17551066 REVERSE LENGTH=270"
"Dm_00011586-RA","AT1G68750.1","| Symbols: ATPPC4, PPC4 | phosphoenolpyruvate carboxylase 4 | chr1:25822942-25828104 REVERSE LENGTH=1032"
"Dm_00013804-RA","AT3G06580.1","| Symbols: GAL1, GALK | GALACTOSE KINASE 1 | chr3:2049141-2051867 REVERSE LENGTH=496"
"Dm_00015291-RA","AT3G25410.1","| Symbols: no symbol available | no full name available | chr3:9214565-9216331 REVERSE LENGTH=431"
"Dm_00014657-RA","AT4G25290.1","| Symbols: no symbol available | no full name available | chr4:12941486-12944994 REVERSE LENGTH=692"
"Dm_00014655-RA","AT5G51545.1","| Symbols: LPA2 | low psii accumulation2 | chr5:20936434-20937243 FORWARD LENGTH=185"
"Dm_00014659-RA","AT5G62290.2","| Symbols: no symbol available | no full name available | chr5:25019568-25020972 FORWARD LENGTH=228"
"Dm_00015155-RA","AT1G49760.2","| Symbols: PABP8, PAB8 | POLY(A) BINDING PROTEIN 8, poly(A) binding protein 8 | chr1:18416740-18419753 FORWARD LENGTH=671"
"Dm_00015029-RA","AT1G16070.1","| Symbols: AtTLP8, TLP8 | tubby like protein 8 | chr1:5511899-5513779 REVERSE LENGTH=397"
"Dm_00014266-RA","AT2G43410.4","| Symbols: FPA |  | chr2:18026397-18030989 REVERSE LENGTH=901"
"Dm_00015092-RA","AT4G35890.2","| Symbols: LARP1c, AtLARP1c | La related protein 1c | chr4:16997433-16999329 FORWARD LENGTH=414"
"Dm_00015015-RA","AT1G48570.1","| Symbols: no symbol available | no full name available | chr1:17955455-17957661 REVERSE LENGTH=455"
"Dm_00014459-RA","AT2G27040.2","| Symbols: AGO4, OCP11 | OVEREXPRESSOR OF CATIONIC PEROXIDASE 11, ARGONAUTE 4 | chr2:11536795-11541503 REVERSE LENGTH=924"
"Dm_00014141-RA","AT5G23280.1","| Symbols: AtTCP7, TCP7 | TCP domain protein 7 | chr5:7843017-7843769 FORWARD LENGTH=250"
"Dm_00014142-RA","AT5G40650.1","| Symbols: SDH2-2 | succinate dehydrogenase 2-2 | chr5:16281462-16283296 FORWARD LENGTH=280"
"Dm_00014577-RA","AT1G59780.1","| Symbols: no symbol available | no full name available | chr1:21993581-21997691 REVERSE LENGTH=906"
"Dm_00011241-RA","AT4G22140.2","| Symbols: EBS | EARLY BOLTING IN SHORT DAYS | chr4:11728093-11730230 REVERSE LENGTH=224"
"Dm_00013112-RA","AT3G12050.1","| Symbols: no symbol available | no full name available | chr3:3839289-3841303 FORWARD LENGTH=360"
"Dm_00011910-RA","AT5G11330.1","| Symbols: no symbol available | no full name available | chr5:3617342-3618861 REVERSE LENGTH=408"
"Dm_00011878-RA","AT4G03200.1","| Symbols: no symbol available | no full name available | chr4:1408296-1412566 FORWARD LENGTH=818"
"Dm_00011885-RA","AT4G25450.1","| Symbols: ABCB28, ATNAP8, NAP8 | ARABIDOPSIS THALIANA NON-INTRINSIC ABC PROTEIN 8, non-intrinsic ABC protein 8, ATP-binding cassette B28 | chr4:13009845-13013912 REVERSE LENGTH=714"
"Dm_00011887-RA","AT5G62140.1","| Symbols: no symbol available | no full name available | chr5:24954563-24955376 REVERSE LENGTH=241"
"Dm_00011779-RA","AT5G49060.2","| Symbols: no symbol available | no full name available | chr5:19886764-19888136 FORWARD LENGTH=354"
"Dm_00009770-RA","AT5G05210.1","| Symbols: no symbol available | no full name available | chr5:1548198-1549534 FORWARD LENGTH=386"
"Dm_00011875-RA","AT1G26170.1","| Symbols: IMB5 |  | chr1:9047539-9054438 REVERSE LENGTH=1022"
"Dm_00011208-RA","AT2G47070.1","| Symbols: SPL1 | squamosa promoter binding protein-like 1 | chr2:19337144-19340552 FORWARD LENGTH=881"
"Dm_00010213-RA","AT2G39550.1","| Symbols: ATGGT-IB, PGGT-I, GGB | GERANYLGERANYLTRANSFERASE-I BETA SUBUNIT | chr2:16501666-16504144 FORWARD LENGTH=375"
"Dm_00012697-RA","AT1G75400.1","| Symbols: no symbol available | no full name available | chr1:28297609-28299464 FORWARD LENGTH=455"
"Dm_00012973-RA","AT1G04280.2","| Symbols: NADKc | NAD kinase-CaM dependent | chr1:1143643-1146231 REVERSE LENGTH=480"
"Dm_00012972-RA","AT1G04280.2","| Symbols: NADKc | NAD kinase-CaM dependent | chr1:1143643-1146231 REVERSE LENGTH=480"
"Dm_00012028-RA","AT4G34020.1","| Symbols: DJ-1c, AtDJ1C, DJ1C | DJ-1 homolog C | chr4:16298553-16300897 REVERSE LENGTH=472"
"Dm_00012025-RA","AT1G33330.3","| Symbols: no symbol available | no full name available | chr1:12084968-12086238 FORWARD LENGTH=257"
"Dm_00012843-RA","AT1G35460.1","| Symbols: FBH1, CFLAP2 | AtCFL1 associated protein 2, FLOWERING BHLH 1 | chr1:13040092-13041907 FORWARD LENGTH=259"
"Dm_00012614-RA","AT5G22930.1","| Symbols: no symbol available | no full name available | chr5:7668229-7669315 REVERSE LENGTH=238"
"Dm_00012654-RA","AT1G10510.1","| Symbols: emb2004 | embryo defective 2004 | chr1:3461771-3465590 FORWARD LENGTH=605"
"Dm_00010955-RA","AT3G08970.2","| Symbols: ATERDJ3A, TMS1 | THERMOSENSITIVE MALE STERILE 1 | chr3:2737589-2740265 FORWARD LENGTH=572"
"Dm_00011811-RA","AT4G13460.2","| Symbols: SDG22, SUVH9, SET22 | SETDOMAIN GROUP 22, SU(VAR)3-9 homolog 9 | chr4:7824653-7826605 REVERSE LENGTH=650"
"Dm_00010403-RA","AT3G19720.1","| Symbols: ARC5, DRP5B | Dynamin related protein 5B, ACCUMULATION AND REPLICATION OF CHLOROPLAST 5 | chr3:6850591-6855389 REVERSE LENGTH=777"
"Dm_00011025-RA","AT1G13190.1","| Symbols: no symbol available | no full name available | chr1:4499633-4501354 FORWARD LENGTH=573"
"Dm_00012662-RA","AT5G47690.1","| Symbols: PDS5A, PDS5, AtPDS5A |  | chr5:19317899-19327014 FORWARD LENGTH=1605"
"Dm_00012956-RA","AT5G22830.2","| Symbols: ATMGT10, MGT10, GMN10, MRS2-11 | MAGNESIUM TRANSPORTER 10, magnesium (Mg) transporter 10 | chr5:7627676-7630633 FORWARD LENGTH=459"
"Dm_00012202-RA","AT5G67370.1","| Symbols: CGLD27 | CONSERVED IN THE GREEN LINEAGE AND DIATOMS 27 | chr5:26877667-26879465 REVERSE LENGTH=327"
"Dm_00012784-RA","AT1G36320.1","| Symbols: no symbol available | no full name available | chr1:13671876-13673939 FORWARD LENGTH=414"
"Dm_00013117-RA","AT1G56180.2","| Symbols: VIR3 | Virescent3-1 | chr1:21026650-21028047 REVERSE LENGTH=296"
"Dm_00014275-RA","AT4G13270.1","| Symbols: no symbol available | no full name available | chr4:7731280-7732902 FORWARD LENGTH=215"
"Dm_00013758-RA","AT1G06290.1","| Symbols: ATACX3, ACX3 | acyl-CoA oxidase 3 | chr1:1922423-1926002 FORWARD LENGTH=675"
"Dm_00011223-RA","AT5G17610.1","| Symbols: no symbol available | no full name available | chr5:5804011-5805045 FORWARD LENGTH=121"
"Dm_00013648-RA","AT2G29400.1","| Symbols: PP1-AT, TOPP1 | type one protein phosphatase 1, PROTEIN PHOSPHATASE 1 | chr2:12613789-12615283 REVERSE LENGTH=318"
"Dm_00014100-RA","AT1G77930.2","| Symbols: DJC65 | DNA J protein C65 | chr1:29301184-29302467 FORWARD LENGTH=271"
"Dm_00013098-RA","AT1G54780.1","| Symbols: TLP18.3, AtTLP18.3 | thylakoid lumen protein 18.3 | chr1:20439533-20440953 FORWARD LENGTH=285"
"Dm_00013219-RA","AT4G17890.2","| Symbols: AGD8 | ARF-GAP domain 8 | chr4:9937121-9938988 FORWARD LENGTH=384"
